Date,Black,White,ResultCode,GameKey,BlackFirstAppearance,WhiteFirstAppearance,BlackStartRating,WhiteStartRating,Gb_Before,Gw_Before,Kb,Kw,Rb_Before,Rw_Before,ExpectedBlack,ExpectedWhite,Rb_After,Rw_After,Gb_After,Gw_After
2024-12-06,Kim Myounghoon,Park Junghwan,W+R,2024-12-06|Kim Myounghoon|Park Junghwan|W+R,FALSE,FALSE,3000,3000,123,182,20,20,3169.219540824696,3303.0290226828583,0.31642085510329643,0.6835791448967036,3162.8911237226303,3309.3574397849243,124,183
2024-12-06,Li He,Lu Minquan,W+R,2024-12-06|Li He|Lu Minquan|W+R,FALSE,FALSE,3000,3000,96,75,40,40,3091.970383159208,3104.992750186863,0.48126807843084757,0.5187319215691524,3072.719660021974,3124.2434733240966,97,76
2024-12-06,Li Wei,Lu Yuhua,B+R,2024-12-06|Li Wei|Lu Yuhua|B+R,FALSE,FALSE,3000,3000,89,69,40,40,3192.7106702051906,3074.064622505412,0.6644038237011664,0.33559617629883365,3206.134517257144,3060.6407754534584,90,70
2024-12-06,Lin Lixiang,Xu Haohong,W+R,2024-12-06|Lin Lixiang|Xu Haohong|W+R,FALSE,FALSE,3000,3000,126,164,20,20,3173.8899084861378,3381.251046694589,0.23260379727650318,0.7673962027234968,3169.2378325406075,3385.9031226401194,127,165
2024-12-06,Tang Jiawen,Chu Keer,B+R,2024-12-06|Tang Jiawen|Chu Keer|B+R,FALSE,FALSE,3000,3000,86,14,40,40,3241.193378683243,2908.7487631075624,0.8714348179489021,0.1285651820510979,3246.335985965287,2903.6061558255183,87,15
2024-12-06,Wang Shuang,Rui Naiwei,W+R,2024-12-06|Wang Shuang|Rui Naiwei|W+R,FALSE,FALSE,3000,3000,25,66,40,40,3013.530222855973,3079.9017853197506,0.40562883821729334,0.5943711617827067,2997.305069327281,3096.1269388484425,26,67
2024-12-06,Weon Seongjin,Lee Changseok,W+R,2024-12-06|Weon Seongjin|Lee Changseok|W+R,FALSE,FALSE,3000,3000,104,94,20,40,3136.1247750208686,3162.514241327532,0.4620953697802258,0.5379046302197742,3126.882867625264,3180.9980561187413,105,95
2024-12-06,Yu Zhiying,Wang Yubo,W+0.5,2024-12-06|Yu Zhiying|Wang Yubo|W+0.5,FALSE,FALSE,3000,3000,121,70,20,40,3063.926757430003,3015.5516243231414,0.5691709986090476,0.43082900139095237,3052.543337457822,3038.3184642675033,122,71
2024-12-07,Choi Jeong,Kim Chaeyoung,W+R,2024-12-07|Choi Jeong|Kim Chaeyoung|W+R,FALSE,FALSE,3000,3000,160,124,20,20,3190.893593667963,3135.9330812056346,0.578441324837385,0.421558675162615,3179.3247671712156,3147.501907702382,161,125
2024-12-07,Li Yuang,Tang Weixing,W+R,2024-12-07|Li Yuang|Tang Weixing|W+R,TRUE,FALSE,3000,3000,0,60,40,40,3000,2975.8280609231724,0.534730199557162,0.46526980044283806,2978.6107920177137,2997.2172689054587,1,61
2024-12-07,Li Zerui,Huang Yunsong,B+R,2024-12-07|Li Zerui|Huang Yunsong|B+R,FALSE,FALSE,3000,3000,43,67,40,40,2963.493027145085,3020.447612136199,0.4187621524018886,0.5812378475981115,2986.742541049009,2997.198098232275,44,68
2024-12-07,Liu Qifeng,Peng Liyao,W+R,2024-12-07|Liu Qifeng|Peng Liyao|W+R,FALSE,FALSE,3000,3000,13,66,40,40,2958.207566119158,3132.4495602581324,0.268348549694958,0.731651450305042,2947.4736241313594,3143.183502245931,14,67
2024-12-07,Lu Minquan,Rui Naiwei,B+R,2024-12-07|Lu Minquan|Rui Naiwei|B+R,FALSE,FALSE,3000,3000,76,67,40,40,3124.2434733240966,3096.1269388484425,0.5403748458888271,0.4596251541111729,3142.6284794885437,3077.7419326839954,77,68
2024-12-07,Tuo Jiaxi,Wang Junliang,B+R,2024-12-07|Tuo Jiaxi|Wang Junliang|B+R,FALSE,FALSE,3000,3000,79,1,40,40,3023.64915153649,2978.9028132585195,0.5640414640234279,0.4359585359765721,3041.087492975553,2961.464471819457,80,2
2024-12-07,Wang Yubo,Tang Jiawen,W+R,2024-12-07|Wang Yubo|Tang Jiawen|W+R,FALSE,FALSE,3000,3000,71,87,40,40,3038.3184642675033,3246.335985965287,0.23193002876398125,0.7680699712360187,3029.041263116944,3255.6131871158464,72,88
2024-12-08,Han Moyang,Li Weiqing,W+R,2024-12-08|Han Moyang|Li Weiqing|W+R,FALSE,FALSE,3000,3000,17,99,40,40,3161.9156610478735,3217.0446953459664,0.42132213976548205,0.578677860234518,3145.0627754572542,3233.8975809365857,18,100
2024-12-08,Huang Mingyu,Zhou Ziyi,B+R,2024-12-08|Huang Mingyu|Zhou Ziyi|B+R,FALSE,FALSE,3000,3000,52,36,40,40,3039.3099309922372,3010.997076628829,0.5406555178607578,0.45934448213924217,3057.6837102778068,2992.6232973432593,53,37
2024-12-08,Jin Yucheng,Fu Jianheng,W+4.5,2024-12-08|Jin Yucheng|Fu Jianheng|W+4.5,FALSE,FALSE,3000,3000,72,42,40,40,3286.3959250424105,3095.414105622216,0.7501438669044357,0.24985613309556431,3256.390170366233,3125.4198602983934,73,43
2024-12-08,Lu Minquan,Tang Jiawen,W+4.5,2024-12-08|Lu Minquan|Tang Jiawen|W+4.5,FALSE,FALSE,3000,3000,77,88,40,40,3142.6284794885437,3255.6131871158464,0.3429011481479059,0.6570988518520942,3128.9124335626275,3269.3292330417626,78,89
2024-12-08,Lyu Liyan,Zhao Chenyu,W+R,2024-12-08|Lyu Liyan|Zhao Chenyu|W+R,FALSE,FALSE,3000,3000,9,108,40,20,2948.4118311781267,3130.215834532959,0.25988853610610513,0.7401114638938948,2938.0162897338823,3135.413605255081,10,109
2024-12-08,Sun Zhe,Hsu Chiayuan,W+R,2024-12-08|Sun Zhe|Hsu Chiayuan|W+R,FALSE,FALSE,3000,3000,39,94,40,40,3099.927826138108,3209.4491472676777,0.34740728361961987,0.6525927163803802,3086.031534793323,3223.3454386124627,40,95
2024-12-09,Chen Qirui,Xu Haohong,W+R,2024-12-09|Chen Qirui|Xu Haohong|W+R,FALSE,FALSE,3000,3000,164,165,20,20,3276.8788475451724,3385.9031226401194,0.3480562509155978,0.6519437490844022,3269.9177225268604,3392.8642476584314,165,166
2024-12-09,Chen Weiting,Lin Lixiang,W+R,2024-12-09|Chen Weiting|Lin Lixiang|W+R,FALSE,FALSE,3000,3000,79,127,40,20,3061.6830437974154,3169.2378325406075,0.3499781774460682,0.6500218225539318,3047.683916699573,3176.237396089529,80,128
2024-12-09,Huang Xiupu,Wang Dunkai,B+R,2024-12-09|Huang Xiupu|Wang Dunkai|B+R,FALSE,FALSE,3000,3000,49,15,40,40,2872.5035424328894,2968.605901824326,0.36512006667755353,0.6348799333224464,2897.8987397657875,2943.210704491428,50,16
2024-12-09,Li Wei,Lu Yiquan,W+R,2024-12-09|Li Wei|Lu Yiquan|W+R,FALSE,FALSE,3000,3000,90,116,40,20,3206.134517257144,3156.6983575869185,0.5706680780835917,0.42933192191640834,3183.3077941338006,3168.1117191485905,91,117
2024-12-09,Lin Shuyang,Lai Junfu,W+0.5,2024-12-09|Lin Shuyang|Lai Junfu|W+0.5,FALSE,FALSE,3000,3000,70,171,40,20,3123.4907194359585,3286.6572641467988,0.2810494122071124,0.7189505877928877,3112.248742947674,3292.278252390941,71,172
2024-12-09,Lin Xinwei,Chen Shiyuan,W+R,2024-12-09|Lin Xinwei|Chen Shiyuan|W+R,FALSE,FALSE,3000,3000,41,59,40,40,3136.0756306928092,3198.6079778867093,0.41096800793197114,0.5890319920680289,3119.6369103755305,3215.046698203988,42,60
2024-12-09,Lu Yuhua,Chen Shoulian,W+R,2024-12-09|Lu Yuhua|Chen Shoulian|W+R,FALSE,FALSE,3000,3000,70,57,40,40,3060.6407754534584,3094.740278846184,0.4510838338383839,0.5489161661616161,3042.5974220999233,3112.7836321997192,71,58
2024-12-09,Miura Taro,Fujisawa Rina,B+R,2024-12-09|Miura Taro|Fujisawa Rina|B+R,FALSE,FALSE,3000,3000,42,143,40,20,3222.3518173750335,3153.057762430627,0.5984206158390561,0.40157938416094385,3238.4149927414715,3145.0261747474083,43,144
2024-12-09,Nakamura Sumire,Choi Jeong,W+2.5,2024-12-09|Nakamura Sumire|Choi Jeong|W+2.5,FALSE,FALSE,3000,3000,137,161,20,20,3146.5042480805832,3179.3247671712156,0.4529074719887385,0.5470925280112615,3137.4460986408085,3188.3829166109904,138,162
2024-12-09,Seki Kotaro,Sakai Yuki,W+1.5,2024-12-09|Seki Kotaro|Sakai Yuki|W+1.5,FALSE,FALSE,3000,3000,82,74,40,40,3111.962554947184,3157.9152559491617,0.43425168746167814,0.5657483125383218,3094.592487448717,3175.285323447629,83,75
2024-12-09,Xu Jingen,Lin Shixun,B+R,2024-12-09|Xu Jingen|Lin Shixun|B+R,FALSE,FALSE,3000,3000,165,91,20,40,3231.1985632297747,3213.0855789471557,0.5260430899631575,0.4739569100368425,3240.6777014305117,3194.127302545682,166,92
2024-12-10,Chen Zhengxun,Shen Peiran,W+R,2024-12-10|Chen Zhengxun|Shen Peiran|W+R,FALSE,FALSE,3000,3000,44,52,40,40,3007.8685090803883,2996.626117714138,0.5161734573008322,0.4838265426991678,2987.221570788355,3017.2730560061714,45,53
2024-12-10,Choi Jeong,Nakamura Sumire,B+R,2024-12-10|Choi Jeong|Nakamura Sumire|B+R,FALSE,FALSE,3000,3000,162,138,20,20,3188.3829166109904,3137.4460986408085,0.5727832541930116,0.42721674580698843,3196.92725152713,3128.901763724669,163,139
2024-12-10,Lee Jihyun (m),Park Junghwan,W+R,2024-12-10|Lee Jihyun (m)|Park Junghwan|W+R,FALSE,FALSE,3000,3000,67,183,40,20,3181.4546264193846,3309.3574397849243,0.3238208163756371,0.6761791836243629,3168.5017937643593,3315.833856112437,68,184
2024-12-10,Qin Siyue,Yu Zhiying,W+R,2024-12-10|Qin Siyue|Yu Zhiying|W+R,FALSE,FALSE,3000,3000,4,122,40,20,3008.7651030621155,3052.543337457822,0.4373293791573639,0.5626706208426361,2991.271927895821,3061.289925040969,5,123
2024-12-10,Tang Jiawen,Lu Minquan,B+R,2024-12-10|Tang Jiawen|Lu Minquan|B+R,FALSE,FALSE,3000,3000,89,78,40,40,3269.3292330417626,3128.9124335626275,0.6917479948898816,0.3082520051101184,3281.659313246167,3116.582353358223,90,79
2024-12-10,Tang Weixing,Li Haotong,B+1.5,2024-12-10|Tang Weixing|Li Haotong|B+1.5,FALSE,FALSE,3000,3000,61,40,40,40,2997.2172689054587,3092.4233936011033,0.3663168240292767,0.6336831759707233,3022.5645959442877,3067.0760665622743,62,41
2024-12-10,Tuo Jiaxi,Jiang Qirun,B+R,2024-12-10|Tuo Jiaxi|Jiang Qirun|B+R,FALSE,FALSE,3000,3000,80,61,40,40,3041.087492975553,3149.4160064559587,0.3489656185998847,0.6510343814001154,3067.1288682315576,3123.374631199954,81,62
2024-12-10,Wang Shiyi,He Yang,B+R,2024-12-10|Wang Shiyi|He Yang|B+R,FALSE,FALSE,3000,3000,49,5,40,40,3072.530982505798,3014.2727968345107,0.5830632342676213,0.4169367657323787,3089.208453135093,2997.5953262052158,50,6
2024-12-10,Wu Yiming,Cao Youyin,B+R,2024-12-10|Wu Yiming|Cao Youyin|B+R,FALSE,FALSE,3000,3000,101,5,20,40,3128.7180712923905,2997.588067198142,0.6802334786922667,0.3197665213077333,3135.113401718545,2984.7974063458328,102,6
2024-12-10,Zhou Hongyu,Ding Kewen,B+R,2024-12-10|Zhou Hongyu|Ding Kewen|B+R,FALSE,FALSE,3000,3000,93,30,40,40,3124.2383215325594,2973.2816209351627,0.7045327095491942,0.2954672904508058,3136.0570131505915,2961.4629293171306,94,31
2024-12-11,Abe Yoshiki,Kumaki Teruya,B+R,2024-12-11|Abe Yoshiki|Kumaki Teruya|B+R,FALSE,FALSE,3000,3000,15,16,40,40,3078.088710115716,2996.3654323601195,0.6154871838708875,0.3845128161291125,3093.4692227608803,2980.984919714955,16,17
2024-12-11,Cho Sangyeon,Shin Jinseo,W+R,2024-12-11|Cho Sangyeon|Shin Jinseo|W+R,FALSE,FALSE,3000,3000,11,200,40,20,3061.9908681217967,3455.5102504817487,0.09403959721060616,0.9059604027893938,3058.2292842333723,3457.3910424259607,12,201
2024-12-11,Fang Ruoxi,Tang Yi,W+R,2024-12-11|Fang Ruoxi|Tang Yi|W+R,FALSE,FALSE,3000,3000,67,47,40,40,2997.4050064903495,3029.245161435665,0.45430618195016687,0.5456938180498332,2979.232759212343,3047.4174087136716,68,48
2024-12-11,Fukuoka Kotaro,Hsu Chiayuan,B+R,2024-12-11|Fukuoka Kotaro|Hsu Chiayuan|B+R,FALSE,FALSE,3000,3000,95,95,40,40,3263.605344697385,3223.3454386124627,0.5576807227130279,0.44231927728697207,3281.298115788864,3205.652667520984,96,96
2024-12-11,Imabun Taro,Yu Zhengqi,W+R,2024-12-11|Imabun Taro|Yu Zhengqi|W+R,FALSE,FALSE,3000,3000,28,93,40,40,3126.259923367345,3206.384481088608,0.3866931183885832,0.6133068816114168,3110.7921986318015,3221.8522058241515,29,94
2024-12-11,Li Xiaoxi (s),Li Sixuan,B+1.5,2024-12-11|Li Xiaoxi (s)|Li Sixuan|B+1.5,FALSE,FALSE,3000,3000,74,44,40,40,3102.2533394972347,3041.142576565247,0.5870496011067128,0.4129503988932872,3118.7713554529664,3024.6245606095154,75,45
2024-12-11,Park Junghwan,Lee Jihyun (m),B+R,2024-12-11|Park Junghwan|Lee Jihyun (m)|B+R,FALSE,FALSE,3000,3000,184,68,20,40,3315.833856112437,3168.5017937643593,0.700170842011046,0.29982915798895404,3321.830439272216,3156.5086274448013,185,69
2024-12-11,Peng Liyao,Tang Weixing,B+3.5,2024-12-11|Peng Liyao|Tang Weixing|B+3.5,FALSE,FALSE,3000,3000,67,62,40,40,3143.183502245931,3022.5645959442877,0.6669312937484598,0.33306870625154017,3156.5062504959924,3009.241847694226,68,63
2024-12-11,Peng Liyao,Xia Chenkun,W+R,2024-12-11|Peng Liyao|Xia Chenkun|W+R,FALSE,FALSE,3000,3000,68,42,40,40,3156.5062504959924,3110.9285406820013,0.5652179131495308,0.43478208685046915,3133.897533970011,3133.5372572079827,69,43
2024-12-11,Shin Minjun,Kim Eunji,B+R,2024-12-11|Shin Minjun|Kim Eunji|B+R,FALSE,FALSE,3000,3000,165,177,20,20,3189.306539373339,3246.3584608589545,0.41862577797811096,0.581374222021889,3200.934023813777,3234.7309764185165,166,178
2024-12-11,Watanabe Kandai,Fujita Reo,W+6.5,2024-12-11|Watanabe Kandai|Fujita Reo|W+6.5,FALSE,FALSE,3000,3000,22,25,40,40,2991.4645380362554,2921.8310098783195,0.5988901373639223,0.40110986263607773,2967.5089325416984,2945.7866153728764,23,26
2024-12-11,Watanabe Yuu,Okawa Takuya,W+R,2024-12-11|Watanabe Yuu|Okawa Takuya|W+R,FALSE,FALSE,3000,3000,15,23,40,40,2907.5340612424607,3017.184280548952,0.3472390803534691,0.6527609196465309,2893.644498028322,3031.0738437630907,16,24
2024-12-11,Xia Chenkun,Zheng Zaixiang,B+R,2024-12-11|Xia Chenkun|Zheng Zaixiang|B+R,FALSE,FALSE,3000,3000,43,27,40,40,3133.5372572079827,3058.068187072195,0.606932180393352,0.39306781960664805,3149.2599699922484,3042.345474287929,44,28
2024-12-11,Xu Haizhe,Lu Jia,B+R,2024-12-11|Xu Haizhe|Lu Jia|B+R,FALSE,FALSE,3000,3000,51,21,40,40,2964.097005439357,2886.0882600526616,0.6104143940420176,0.3895856059579824,2979.6804296776763,2870.504835814342,52,22
2024-12-11,Xu Jiayang,Ke Jie,B+R,2024-12-11|Xu Jiayang|Ke Jie|B+R,FALSE,FALSE,3000,3000,102,162,20,20,3232.3894225531135,3298.0967885815458,0.4065509742504759,0.5934490257495241,3244.258403068104,3286.227808066555,103,163
2024-12-11,Yan Ximo,Luo Chuyue,W+6.5,2024-12-11|Yan Ximo|Luo Chuyue|W+6.5,FALSE,FALSE,3000,3000,39,65,40,40,2914.2027397952525,3194.2725353082674,0.16628182436701722,0.8337181756329828,2907.551466820572,3200.923808282948,40,66
2024-12-11,Yi Lingtao,Tuo Jiaxi,B+R,2024-12-11|Yi Lingtao|Tuo Jiaxi|B+R,FALSE,FALSE,3000,3000,52,81,40,40,2927.63097710444,3067.1288682315576,0.3093810765512078,0.6906189234487923,2955.2557340423914,3039.504111293606,53,82
2024-12-12,Cho Chikun,Mukai Chiaki,B+R,2024-12-12|Cho Chikun|Mukai Chiaki|B+R,FALSE,FALSE,3000,3000,29,34,40,40,3001.0758003375786,3112.9633122960718,0.34432567001017234,0.6556743299898277,3027.3027735371716,3086.736339096479,30,35
2024-12-12,Cho U,Yi Liao,B+5.5,2024-12-12|Cho U|Yi Liao|B+5.5,FALSE,FALSE,3000,3000,64,20,40,40,3026.2290226175687,3019.478445879451,0.5097136385395773,0.4902863614604227,3045.8404770759857,2999.866991421034,65,21
2024-12-12,Gu Zihao,Yang Dingxin,B+R,2024-12-12|Gu Zihao|Yang Dingxin|B+R,FALSE,FALSE,3000,3000,138,116,20,20,3164.0350163303856,3321.9710838610954,0.28717317313077045,0.7128268268692295,3178.2915528677704,3307.7145473237106,139,117
2024-12-12,Hirose Yuichi,Seto Taiki,W+R,2024-12-12|Hirose Yuichi|Seto Taiki|W+R,FALSE,FALSE,3000,3000,87,50,40,40,3236.8832047398673,3142.004701469336,0.6332452845733092,0.3667547154266908,3211.553393356935,3167.3345128522683,88,51
2024-12-12,Hoshiai Shiho,Yanagihara Saki,B+0.5,2024-12-12|Hoshiai Shiho|Yanagihara Saki|B+0.5,FALSE,FALSE,3000,3000,44,33,40,40,3001.292121847411,3037.598860406087,0.44793976598894886,0.5520602340110512,3023.374531207853,3015.516451045645,45,34
2024-12-12,Kim Chaeyoung,Nakamura Sumire,B+R,2024-12-12|Kim Chaeyoung|Nakamura Sumire|B+R,FALSE,FALSE,3000,3000,125,139,20,20,3147.501907702382,3128.901763724669,0.5267422155962701,0.4732577844037299,3156.9670633904566,3119.4366080365944,126,140
2024-12-12,Kobayashi Izumi,Okada Yumiko,B+2.5,2024-12-12|Kobayashi Izumi|Okada Yumiko|B+2.5,FALSE,FALSE,3000,3000,22,7,40,40,2978.00440111243,2909.010184574721,0.5980057625008819,0.4019942374991181,2994.0841706123947,2892.930415074756,23,8
2024-12-12,Konishi Yoshiakira,Ida Atsushi,W+R,2024-12-12|Konishi Yoshiakira|Ida Atsushi|W+R,FALSE,FALSE,3000,3000,19,59,40,40,3011.8157980607966,3128.241230689706,0.3384523580219016,0.6615476419780983,2998.2777037399205,3141.779325010582,20,60
2024-12-12,Kunisawa Hiroto,Sakai Kentaro,B+R,2024-12-12|Kunisawa Hiroto|Sakai Kentaro|B+R,FALSE,FALSE,3000,3000,10,9,40,40,3006.618704765058,2966.654811792472,0.5572603536670839,0.44273964633291607,3024.3282906183745,2948.9452259391555,11,10
2024-12-12,Kwon Hyojin (m),Park Jinyoung,B+R,2024-12-12|Kwon Hyojin (m)|Park Jinyoung|B+R,FALSE,FALSE,3000,3000,26,2,40,40,2922.3070671697055,3012.8717983549473,0.3725407034603338,0.6274592965396661,2947.405439031292,2987.7734264933606,27,3
2024-12-12,Lee Wonyoung,Kang Seungmin,W+R,2024-12-12|Lee Wonyoung|Kang Seungmin|W+R,FALSE,FALSE,3000,3000,48,31,40,40,3090.932565182166,3170.886794555982,0.3869256784468996,0.6130743215531004,3075.45553804429,3186.363821693858,49,32
2024-12-12,Miura Taro,Fujisawa Rina,B+R,2024-12-12|Miura Taro|Fujisawa Rina|B+R,FALSE,FALSE,3000,3000,43,144,40,20,3238.4149927414715,3145.0261747474083,0.6312514379516512,0.3687485620483488,3253.1649352234053,3137.651203506441,44,145
2024-12-12,Mutsuura Yuta,Ohba Junya,B+R,2024-12-12|Mutsuura Yuta|Ohba Junya|B+R,FALSE,FALSE,3000,3000,50,22,40,40,3153.856352491966,3050.497409091612,0.6445074080065649,0.3554925919934351,3168.0760561717034,3036.2777054118746,51,23
2024-12-12,Nakajima Mieko,Aoki Kikuyo,W+R,2024-12-12|Nakajima Mieko|Aoki Kikuyo|W+R,FALSE,FALSE,3000,3000,3,16,40,40,2984.040490042155,2914.1251635550216,0.5992797516345676,0.4007202483654324,2960.069299976772,2938.0963536204044,4,17
2024-12-12,Park Junghwan,Kang Dongyun,W+R,2024-12-12|Park Junghwan|Kang Dongyun|W+R,FALSE,FALSE,3000,3000,185,120,20,20,3321.830439272216,3101.9761901638904,0.7799856570342054,0.22001434296579458,3306.2307261315323,3117.5759033045742,186,121
2024-12-12,Park Minkyu,Kim Eunji,W+R,2024-12-12|Park Minkyu|Kim Eunji|W+R,FALSE,FALSE,3000,3000,62,178,40,20,3049.863720161878,3234.7309764185165,0.25651118139148665,0.7434888186085133,3039.6032729062185,3239.8612000463463,63,179
2024-12-12,Song Jihoon,Lee Jihyun (m),W+1.5,2024-12-12|Song Jihoon|Lee Jihyun (m)|W+1.5,FALSE,FALSE,3000,3000,38,69,40,40,3114.0399981721284,3156.5086274448013,0.43918531146106005,0.56081468853894,3096.472585713686,3174.076039903244,39,70
2024-12-12,Wang Jingyi,Takao Mari,W+6.5,2024-12-12|Wang Jingyi|Takao Mari|W+6.5,FALSE,FALSE,3000,3000,17,23,40,40,2996.167928620785,2867.002451792224,0.6777686530552245,0.3222313469447755,2969.057182498576,2894.113197914433,18,24
2024-12-12,Wu Baiyi,Ichiriki Ryo,W+R,2024-12-12|Wu Baiyi|Ichiriki Ryo|W+R,FALSE,FALSE,3000,3000,46,143,40,20,3146.247405306756,3343.536713496986,0.24311282756593178,0.7568871724340682,3136.5228922041188,3348.398970048305,47,144
2024-12-12,Xie Yimin,Ueno Asami,W+R,2024-12-12|Xie Yimin|Ueno Asami|W+R,FALSE,FALSE,3000,3000,62,121,40,20,3053.059250279642,3243.6229643165743,0.2503075079579902,0.7496924920420098,3043.0469499613223,3248.6291144757342,63,122
2024-12-13,Byun Sangil,Kim Jinhwi,B+5.5,2024-12-13|Byun Sangil|Kim Jinhwi|B+5.5,FALSE,FALSE,3000,3000,185,45,20,40,3214.33415258293,3028.907610580681,0.7441023397028842,0.2558976602971158,3219.4521057888724,3018.6717041687966,186,46
2024-12-13,Choi Jaeyoung,Han Taehee,B+R,2024-12-13|Choi Jaeyoung|Han Taehee|B+R,FALSE,FALSE,3000,3000,32,21,40,40,3059.5871140672484,3090.5996310957635,0.4554875561720055,0.5445124438279945,3081.367611820368,3068.819133342644,33,22
2024-12-13,Hong Seongji,Geum Jiwoo,W+2.5,2024-12-13|Hong Seongji|Geum Jiwoo|W+2.5,FALSE,FALSE,3000,3000,56,14,40,40,3032.772351834786,2988.867803032045,0.5628495378679932,0.4371504621320068,3010.258370320066,3011.3817845467647,57,15
2024-12-13,Li Chengsen,Peng Liyao,W+2.5,2024-12-13|Li Chengsen|Peng Liyao|W+2.5,FALSE,FALSE,3000,3000,3,69,40,40,2982.3842199688343,3133.897533970011,0.2948007369156854,0.7051992630843146,2970.592190492207,3145.689563446638,4,70
2024-12-13,Luo Xihe,Duan Rong,B+R,2024-12-13|Luo Xihe|Duan Rong|B+R,FALSE,FALSE,3000,3000,18,1,40,40,3069.601478388302,2980.4738333488745,0.625523527784356,0.37447647221564395,3084.5805372769278,2965.4947744602487,19,2
2024-12-13,Luo Xihe,Zheng Hong,B+R,2024-12-13|Luo Xihe|Zheng Hong|B+R,FALSE,TRUE,3000,3000,19,0,40,40,3084.5805372769278,3000,0.6193722756992432,0.38062772430075675,3099.805646248958,2984.7748910279697,20,1
2024-12-13,Nakamura Sumire,Kim Chaeyoung,W+R,2024-12-13|Nakamura Sumire|Kim Chaeyoung|W+R,FALSE,FALSE,3000,3000,140,126,20,20,3119.4366080365944,3156.9670633904566,0.44619843363810546,0.5538015663618945,3110.5126393638325,3165.8910320632185,141,127
2024-12-13,Park Sangjin,Ryu Minhyung,B+R,2024-12-13|Park Sangjin|Ryu Minhyung|B+R,FALSE,FALSE,3000,3000,38,8,40,40,3062.511143889472,2944.7095098959767,0.6633191316849197,0.33668086831508026,3075.978378622075,2931.2422751633735,39,9
2024-12-13,Peng Liyao,Yi Lingtao,B+R,2024-12-13|Peng Liyao|Yi Lingtao|B+R,FALSE,FALSE,3000,3000,70,53,40,40,3145.689563446638,2955.2557340423914,0.7495521617040164,0.2504478382959836,3155.7074769784776,2945.237820510552,71,54
2024-12-13,Shin Jinseo,Kim Junghyun,W+R,2024-12-13|Shin Jinseo|Kim Junghyun|W+R,FALSE,FALSE,3000,3000,201,67,20,40,3457.3910424259607,3166.7622917192543,0.8419745340741108,0.15802546592588917,3440.5515517444783,3200.4412730822187,202,68
2024-12-13,Tang Weixing,Li Xinchen,B+R,2024-12-13|Tang Weixing|Li Xinchen|B+R,FALSE,FALSE,3000,3000,63,24,40,40,3009.241847694226,3047.962449602436,0.44450613652271526,0.5554938634772848,3031.4616022333175,3025.742695063345,64,25
2024-12-13,Tuo Jiaxi,Lin Zijie,B+R,2024-12-13|Tuo Jiaxi|Lin Zijie|B+R,FALSE,FALSE,3000,3000,82,5,40,40,3039.504111293606,2940.888464172428,0.638227051112275,0.36177294888772504,3053.975029249115,2926.417546216919,83,6
2024-12-13,Xia Chenkun,Tang Weixing,B+1.5,2024-12-13|Xia Chenkun|Tang Weixing|B+1.5,FALSE,FALSE,3000,3000,44,64,40,40,3149.2599699922484,3031.4616022333175,0.6633149326898624,0.3366850673101376,3162.727372684654,3017.994199540912,45,65
2024-12-13,Xu Haizhe,Wu Yiming,W+R,2024-12-13|Xu Haizhe|Wu Yiming|W+R,FALSE,FALSE,3000,3000,52,102,40,20,2979.6804296776763,3135.113401718545,0.2901317805484791,0.7098682194515209,2968.075158455737,3140.9160373295144,53,103
2024-12-13,Ye Changxin,Tuo Jiaxi,W+R,2024-12-13|Ye Changxin|Tuo Jiaxi|W+R,FALSE,FALSE,3000,3000,53,83,40,40,3062.2837894902705,3053.975029249115,0.5119549882182391,0.48804501178176085,3041.805589961541,3074.4532287778443,54,84
2024-12-13,Yu Zhiying,Zhou Hongyu,W+R,2024-12-13|Yu Zhiying|Zhou Hongyu|W+R,FALSE,FALSE,3000,3000,123,94,20,40,3061.289925040969,3136.0570131505915,0.3940322623616167,0.6059677376383833,3053.409279793737,3151.818303645056,124,95
2024-12-13,Zheng Hong,Yang Shihai,B+11.5,2024-12-13|Zheng Hong|Yang Shihai|B+11.5,FALSE,TRUE,3000,3000,1,0,40,40,2984.7748910279697,3000,0.478103321272509,0.521896678727491,3005.6507581770693,2979.1241328509004,2,1
2024-12-13,Zhou Hongyu,Tang Jiawen,B+R,2024-12-13|Zhou Hongyu|Tang Jiawen|B+R,FALSE,FALSE,3000,3000,95,90,40,40,3151.818303645056,3281.659313246167,0.3213826537470422,0.6786173462529578,3178.9629974951745,3254.5146193960486,96,91
2024-12-14,An Sungjoon,An Jungki,W+0.5,2024-12-14|An Sungjoon|An Jungki|W+0.5,FALSE,FALSE,3000,3000,84,18,40,40,3018.991078820388,3106.3002783986008,0.37693169673445853,0.6230683032655415,3003.9138109510095,3121.377546267979,85,19
2024-12-14,Dang Yifei,Tu Xiaoyu,W+6.5,2024-12-14|Dang Yifei|Tu Xiaoyu|W+6.5,FALSE,FALSE,3000,3000,148,74,20,40,3305.1870863809936,3270.424154569589,0.5498616005647126,0.45013839943528744,3294.1898543696993,3292.4186185921776,149,75
2024-12-14,Ding Mingjun,Zhou Hongyu,W+R,2024-12-14|Ding Mingjun|Zhou Hongyu|W+R,FALSE,FALSE,3000,3000,5,96,40,40,2962.8360779172112,3178.9629974951745,0.22371851545230045,0.7762814845476995,2953.8873372991193,3187.9117381132664,6,97
