Country,SourceName,CanonicalName
France,Claye-Souilly SF,Claye-Souilly SF
France,Clermont,Clermont
France,Clermont Foot 63,Clermont
France,Clermont Foot,Clermont Foot
France,Clouange,Clouange
France,Club Colonial,Club Colonial
France,Club Colonial (R1),Club Colonial
France,Club Franciscain,Club Franciscain
France,Club Franciscain (LR1),Club Franciscain (LR1)
France,Club Olympique Briochin,Club Olympique Briochin
France,Cluses Scionzier FC,Cluses Scionzier
France,Cluses-Scionzier FC,Cluses-Scionzier
France,Colmar,Colmar
France,Colomiers,Colomiers
France,US Colomiers,Colomiers
France,US Colomiers Football,Colomiers Football
France,FC Comtal,Comtal
France,Concarneau,Concarneau
France,US Concarneau,Concarneau
France,Consolat Marseille,Consolat Marseille
France,Corte,Corte
France,JS Coulaines,Coulaines
France,FC Cournon-d'Auvergne,Cournon-d'Auvergne
France,Croix,Croix
France,US Crépy-en-Valois,Crépy-en-Valois
France,Créteil,Créteil
France,US Créteil-Lusitanos,Créteil
France,FC Côte Bleue,Côte Bleue
France,Côte Chaude Sportif,Côte Chaude Sportif
France,FC Dahlenheim,Dahlenheim
France,Diables Noirs,Diables Noirs
France,Diables Noirs (DH),Diables Noirs
France,Dieppe,Dieppe
France,FC Dieppe,Dieppe
France,Dijon,Dijon
France,Dijon FCO,Dijon
France,Dinan Léhon FC,Dinan Léhon
France,Dinan-Léhon FC,Dinan-Léhon
France,Dinsheim,Dinsheim
France,Dives,Dives
France,Dives-Cabourg,Dives-Cabourg
France,ES Dominicaine,Dominicaine
France,AS Domérat,Domérat
France,Douai,Douai
France,RC Doullens,Doullens
France,JS Douvres,Douvres
France,AS Dragon,Dragon
France,AS Dragon (L1),Dragon
France,Drancy,Drancy
France,JA Drancy,Drancy
France,Dunkerque,Dunkerque
France,USL Dunkerque,Dunkerque
France,FC Dutemple,Dutemple
France,EA Saint-Renan,EA Saint-Renan
France,EF Reims Sainte-Anne,EF Reims Sainte-Anne
France,EF Reims Sainte-Anne Châtillons,EF Reims Sainte-Anne Châtillons
France,EF Reims Ste Anne Châtillons,EF Reims Ste Anne Châtillons
France,ESA Brive,ESA Brive
France,ESA Linas-Montlhéry,ESA Linas-Montlhéry
France,ESB Marboz,ESB Marboz
France,ESC Longueau,ESC Longueau
France,ESFC Falaise,ESFC Falaise
France,ESM Gonfreville,ESM Gonfreville
France,ESM Hamel,ESM Hamel
France,ESOF La Roche-sur-Yon,ESOF La Roche-sur-Yon
France,ESOFV La Roche-sur-Yon,ESOFV La Roche-sur-Yon
France,EUGA Ardziv,EUGA Ardziv
France,Ebersheim,Ebersheim
France,Eighth round,Eighth round
France,Entente Boé Bon-Encontre,Entente Boé Bon-Encontre
France,Entente Centre Ornain,Entente Centre Ornain
France,Entente Crest-Aouste,Entente Crest-Aouste
France,Entente Feignies Aulnoye,Entente Feignies Aulnoye
France,Entente Feignies Aulnoye FC,Entente Feignies Aulnoye
France,Entente Feignies-Aulnoye,Entente Feignies-Aulnoye
France,Entente Itancourt-Neuville,Entente Itancourt-Neuville
France,Entente SSG,Entente SSG
France,Entente Saint-Clément-Montferrier,Entente Saint-Clément-Montferrier
France,Ernéenne Foot,Ernéenne Foot
France,AS Erstein,Erstein
France,US Escaudain,Escaudain
France,Espaly,Espaly
France,FC Espaly,Espaly
France,Espoir de Sainte-Luce,Espoir de Sainte-Luce
France,Espérance Aulnay,Espérance Aulnay
France,Espérance Chartres-de-Bretagne,Espérance Chartres-de-Bretagne
France,US Esquelbecq,Esquelbecq
France,FC Essartais,Essartais
France,Etoile Club,Etoile Club
France,Etoile Maritime FC,Etoile Maritime
France,Eveil des Trois-Ilets,Eveil des Trois-Ilets
France,Evian,Evian
France,AS Excelsior (D1R),Excelsior
France,AS Excelsior (DH ),Excelsior
France,AS Excelsior (DH),Excelsior
France,AS Excelsior (R1),Excelsior
France,FA Illkirch Graffenstaden,FA Illkirch Graffenstaden
France,FA Le Cendre,FA Le Cendre
France,FA Morlaàs Est Béarn,FA Morlaàs Est Béarn
France,FC 93,FC 93
France,FC Sete,FC Sete
France,FCA Troyes,FCA Troyes
France,FCE Mérignac Arlac,FCE Mérignac Arlac
France,FCE Mérignac-Arlac,FCE Mérignac-Arlac
France,FCM Aubervilliers,FCM Aubervilliers
France,FCMB,FCMB
France,FCO Strasbourg Koenigshoffen 06,FCO Strasbourg Koenigshoffen 06
France,FCSR Haguenau,FCSR Haguenau
France,FCSR Obernai,FCSR Obernai
France,FR Saint Marcel,FR Saint Marcel
France,FU Narbonne,FU Narbonne
France,AS Fabrègues,Fabrègues
France,Feignies,Feignies
France,Feignies Aulnoye FC,Feignies Aulnoye
France,US Feillens,Feillens
France,US Feurs,Feurs
France,CS Feytiat,Feytiat
France,FC Fief-Gesté,Fief-Gesté
France,FC Fleury 91,Fleury 91
France,US Fleury Mérogis,Fleury Mérogis
France,Fontenay,Fontenay
France,Football Bourg-en-Bresse 01,Football Bourg-en-Bresse 01
France,Football Bourg-en-Bresse Péronnas 01,Football Bourg-en-Bresse Péronnas 01
France,Football Club 93 Bobigny-Bagnolet-Gagny,Football Club 93 Bobigny-Bagnolet-Gagny
France,Football Club Flérien,Football Club Flérien
France,Football Mont-Pilat,Football Mont-Pilat
France,US Forbach,Forbach
France,FC Foron,Foron
France,ES Fosséenne,Fosséenne
France,Fougères,Fougères
France,US Fougères,Fougères
France,Fougères AGL,Fougères AGL
France,Fougères AGLD,Fougères AGLD
France,FC Freyming,Freyming
France,Freyming,Freyming
France,AS Frontignan AC,Frontignan AC
France,Frontignan AC,Frontignan AC
France,Fréjus Saint-Raphaël,Fréjus Saint-Raphaël
France,AS Furiani-Agliani,Furiani-Agliani
France,GC Lucciana,GC Lucciana
France,GFA Rumilly Vallières,GFA Rumilly Vallières
France,GFA Rumilly-Vallières,GFA Rumilly-Vallières
France,GFC Ajaccio,GFC Ajaccio
France,GOAL FC,GOAL
France,GS Consolat,GS Consolat
France,GSI Pontivy,GSI Pontivy
France,AS Gamaches,Gamaches
France,ES Gandrange,Gandrange
France,Gazélec Ajaccio,Gazélec Ajaccio
France,Gazélec FC Ajaccio,Gazélec Ajaccio
France,FC Geispolsheim 01,Geispolsheim 01
France,AS Genouilleux Guéreins Montceaux,Genouilleux Guéreins Montceaux
France,Genêts Anglet,Genêts Anglet
France,AS Ginglin-Cesson,Ginglin-Cesson
France,FC Girondins de Bordeaux,Girondins de Bordeaux
France,Gières,Gières
France,Golden Lion (DH ),Golden Lion
France,Golden Lion (DH),Golden Lion
France,Golden Lion FC,Golden Lion
France,Golden Lion FC (R1),Golden Lion
France,Golden Lion FC (LR1),Golden Lion FC (LR1)
France,Golden Star,Golden Star
France,Golden Star (DH),Golden Star
France,Gonfreville,Gonfreville
France,AS Gosier,Gosier
France,Grand Calais Pascal FC,Grand Calais Pascal
France,Grand-Quevilly FC,Grand-Quevilly
France,FC Grandvillars,Grandvillars
France,Granville,Granville
France,US Granville,Granville
France,RC Grasse,Grasse
France,ES Grau-du-Roi,Grau-du-Roi
France,US Gravelines,Gravelines
France,Grenoble,Grenoble
France,Grenoble Foot 38,Grenoble
France,US Grégorienne,Grégorienne
France,FC Gueugnon,Gueugnon
France,FC Guichen,Guichen
France,Guichen,Guichen
France,EA Guingamp,Guingamp
France,Guingamp,Guingamp
France,Guipavas GdR,Guipavas GdR
France,Guéret,Guéret
France,ES Guérétoise,Guérétoise
France,AS Gémenos,Gémenos
France,Haguenau,Haguenau
France,Hauts Lyonnais,Hauts Lyonnais
France,Hazebrouck,Hazebrouck
France,SC Hazebrouck,Hazebrouck
France,ES Heillecourt,Heillecourt
France,FC Hettange Grande,Hettange Grande
France,Hienghène Sport,Hienghène Sport
France,Hienghène Sport (DH),Hienghène Sport
France,CS Homécourt,Homécourt
France,AC Houilles,Houilles
France,Houilles AC,Houilles AC
France,Hyères FC,Hyères
France,FC Hégenheim,Hégenheim
France,IC Croix,IC Croix
France,Illkirch Graffenstaden,Illkirch Graffenstaden
France,AS Illzach Modenheim,Illzach Modenheim
France,Iracoubo (DH),Iracoubo
France,Iris Club de Croix,Iris Club de Croix
France,JA Isle,Isle
France,FC Istres,Istres
France,Istres,Istres
France,Istres FC,Istres
France,US Ittenheim,Ittenheim
France,J3S Amilly,J3S Amilly
France,JSC Bellevue Nantes,JSC Bellevue Nantes
France,Jarville JF,Jarville JF
France,Jeunesse Evolution,Jeunesse Evolution
France,Jeunesse Villenave,Jeunesse Villenave
France,Jeunesse Évolution,Jeunesse Évolution
France,AS Jumeaux de M'zouazia,Jumeaux de M'zouazia
France,AS Jumeaux de Mzouazia,Jumeaux de Mzouazia
France,Jura Dolois Football,Jura Dolois Football
France,Jura Sud Foot,Jura Sud Foot
France,Jura Sud Lavans,Jura Sud Lavans
France,FC Kronenbourg Strasbourg,Kronenbourg Strasbourg
France,L'Entente SSG,L'Entente SSG
France,L'Etoile de Morne-à-l'Eau (R1),L'Etoile de Morne-à-l'Eau
France,L'Union Saint-Jean,L'Union Saint-Jean
France,L'Union Saint-Jean FC,L'Union Saint-Jean
France,L'Étoile de Morne-à-l'Eau,L'Étoile de Morne-à-l'Eau
France,L'Île-Rousse,L'Île-Rousse
France,LB Chateauroux,LB Chateauroux
France,LC Bretteville-sur-Odon,LC Bretteville-sur-Odon
France,US La Baule-Le Pouliguen,La Baule-Le Pouliguen
France,La Brède FC,La Brède
France,La Chapelle Montgermont,La Chapelle Montgermont
France,FC La Chapelle-des-Marais,La Chapelle-des-Marais
France,US La Charité,La Charité
France,AS La Châtaigneraie,La Châtaigneraie
France,La Flèche RC,La Flèche RC
France,La France d'Aizenay,La France d'Aizenay
France,La Gacilly,La Gacilly
France,La Roche,La Roche
France,La Roche VF,La Roche VF
France,La Rochelle,La Rochelle
France,La Suze-sur-Sarthe,La Suze-sur-Sarthe
France,La Tamponnaise,La Tamponnaise
France,FC La Tour-St Clair,La Tour-St Clair
France,RC Labourse,Labourse
France,ES Lambresienne,Lambresienne
France,FC Langlade,Langlade
France,Langon FC,Langon
France,Lannion FC,Lannion
France,US Laon,Laon
France,AS Lattoise,Lattoise
France,Laval,Laval
France,Stade Lavallois,Laval
France,AS Lavernose-Lherm-Mauzac,Lavernose-Lherm-Mauzac
France,Lb Chateauroux,Lb Chateauroux
France,Le Blanc-Mesnil,Le Blanc-Mesnil
France,Le Geldar De Kourou,Le Geldar De Kourou
France,Havre AC,Le Havre
France,Le Havre,Le Havre
France,Le Havre AC,Le Havre
France,Le Havre Caucriauville Sportif,Le Havre Caucriauville Sportif
France,Le Mans,Le Mans
France,Le Mans FC,Le Mans
France,Le Mée Sports,Le Mée Sports
France,US Le Pays du Valois,Le Pays du Valois
France,Le Poiré,Le Poiré
France,Le Puy,Le Puy
France,Le Puy Foot,Le Puy Foot
France,Le Puy Foot 43,Le Puy Foot 43
France,Le Puy Foot 43 Auvergne,Le Puy Foot 43 Auvergne
France,SA Le Quesnoy,Le Quesnoy
France,SC Le Rheu,Le Rheu
France,Le Touquet AC,Le Touquet AC
France,Le Touquet ACFCO,Le Touquet ACFCO
France,Lempdes SF,Lempdes SF
France,Lens,Lens
France,RC Lens,Lens
France,Racing Club de Lens,Lens
France,Les Herbiers,Les Herbiers
France,Les Herbiers VF,Les Herbiers VF
France,Les Sables,Les Sables
France,FC Lescar,Lescar
France,US Lesquin,Lesquin
France,FC Liancourt-Clermont,Liancourt-Clermont
France,FC Libourne,Libourne
France,Libourne,Libourne
France,Liffré,Liffré
France,US Liffré,Liffré
France,Lille,Lille
France,Lille OSC,Lille
France,Lille Sud,Lille Sud
France,Limens JSA,Limens JSA
France,Limoges,Limoges
France,Limoges FC,Limoges
France,Limonest,Limonest
France,FC Limonest Dardilly Saint-Didier,Limonest Dardilly Saint-Didier
France,FC Limonest Saint-Didier,Limonest Saint-Didier
France,SC Locminé,Locminé
France,RC Lons-le-Saunier,Lons-le-Saunier
France,FC Loon-Plage,Loon-Plage
France,FC Lorient,Lorient
France,Lorient,Lorient
France,Lormont,Lormont
France,CS Louhans-Cuiseaux,Louhans-Cuiseaux
France,Louhans-Cuiseaux,Louhans-Cuiseaux
France,Louhans-Cuiseaux FC,Louhans-Cuiseaux
France,Luc Primaube FC,Luc Primaube
France,FC Lunéville,Lunéville
France,Lusitanos Saint-Maur,Lusitanos Saint-Maur
France,US Lusitanos Saint-Maur,Lusitanos Saint-Maur
France,Luzenac AP,Luzenac AP
France,Luçon,Luçon
France,Luçon FC,Luçon
France,FC Lyon,Lyon
France,Lyon,Lyon
France,Olympique Lyon,Lyon
France,Olympique Lyonnais,Lyon
France,Lyon La Duchère,Lyon La Duchère
France,AS Lyon-Duchère,Lyon-Duchère
France,Lyon-Duchère,Lyon-Duchère
France,Lyon-La Duchère,Lyon-La Duchère
France,Lège Cap Ferret,Lège Cap Ferret
France,US Lège Cap Ferret,Lège Cap Ferret
France,AS Lössi (SL),Lössi
France,M'zouazia (DH),M'zouazia
France,MJEP Cormontreuil,MJEP Cormontreuil
France,MOS-3 Rivières FC,MOS-3 Rivières
France,Maccabi Paris,Maccabi Paris
France,AS Magenta,Magenta
France,AS Magenta (SL),Magenta
France,Magny,Magny
France,CS Mainvilliers,Mainvilliers
France,Mainvilliers,Mainvilliers
France,Maladrerie OS,Maladrerie OS
France,Mantes,Mantes
France,AS Marck,Marck
France,Marck,Marck
France,Marcoussis Nozay La-Ville-du-Bois FC,Marcoussis Nozay La-Ville-du-Bois
France,Mareuil SC,Mareuil SC
France,Marignane GCB FC,Marignane GCB
France,Marignane Gignac FC,Marignane Gignac
France,Marmande,Marmande
France,FC Marmande 47,Marmande 47
France,SC Marnaval,Marnaval
France,Marseille,Marseille
France,Olympique Marseille,Marseille
France,Olympique de Marseille,Marseille
France,Marseille Consolat,Marseille Consolat
France,US Marseille Endoume,Marseille Endoume
France,FC Marssac-Rivières-Senouillac Rives du Tarn,Marssac-Rivières-Senouillac Rives du Tarn
France,FC Martigues,Martigues
France,Martigues,Martigues
France,US Matoury,Matoury
France,US Matoury (DH),Matoury
France,Matra Racing,Matra Racing
France,Maubeuge,Maubeuge
France,US Maubeuge,Maubeuge
France,AS Maximoise,Maximoise
France,CS Meaux,Meaux
France,FC Melun,Melun
France,AS Merpins,Merpins
France,FC Metz,Metz
France,Metz,Metz
France,US Mineurs Waziers,Mineurs Waziers
France,AS Misérieux-Trévoux,Misérieux-Trévoux
France,ES Molsheim-Ernolsheim,Molsheim-Ernolsheim
France,AS Monaco,Monaco
France,AS Monaco FC,Monaco
France,Monaco,Monaco
France,US Monnaie,Monnaie
France,Mons-en-Barœul,Mons-en-Barœul
France,Mont-de-Marsan,Mont-de-Marsan
France,Montagnarde,Montagnarde
France,US Montagnarde,Montagnarde
France,Montauban,Montauban
France,Montauban FCTG,Montauban FCTG
France,FC Montceau Bourgogne,Montceau Bourgogne
France,Montceau-les-Mines,Montceau-les-Mines
France,AS Montchat Lyon,Montchat Lyon
France,Montdidier AC,Montdidier AC
France,AS Montferrand Football,Montferrand Football
France,FC Montlouis,Montlouis
France,AS Montlouis-sur-Loire,Montlouis-sur-Loire
France,Montluçon Football,Montluçon Football
France,Montpellier,Montpellier
France,Montpellier HSC,Montpellier
France,Montreuil,Montreuil
France,Montreuil FC,Montreuil
France,Monts d'Or Azergues Foot,Monts d'Or Azergues Foot
France,Montélimar,Montélimar
France,AS Morhange,Morhange
France,Morne-à-l'Eau (DH),Morne-à-l'Eau
France,FC Morteau-Montlebon,Morteau-Montlebon
France,CS Moulien,Moulien
France,CS Moulien (DH),Moulien
France,CS Moulien (R1),Moulien
France,AS Moulins,Moulins
France,Moulins,Moulins
France,Moulins Yzeure Foot,Moulins Yzeure Foot
France,US Mozac,Mozac
France,FC Mtsapéré,Mtsapéré
France,FC Mtsapéré (DH),Mtsapéré
France,FC Mulhouse,Mulhouse
France,Mulhouse,Mulhouse
France,AS Muret,Muret
France,Muret,Muret
France,Mérignac,Mérignac
France,SA Mérignac,Mérignac
France,FC Métropole Troyenne,Métropole Troyenne
France,NDC Angers,NDC Angers
France,AS Nancy,Nancy
France,AS Nancy Lorraine,Nancy
France,As Nancy,Nancy
France,Nancy,Nancy
France,AS Nancy-Lorraine,Nancy-Lorraine
France,ES Nanterre,Nanterre
France,FC Nantes,Nantes
France,Nantes,Nantes
France,CS Neuville,Neuville
France,Nice,Nice
France,OGC Nice,Nice
France,Chamois Niortais,Niort
France,Niort,Niort
France,US Nogent,Nogent
France,FC Nogentais,Nogentais
France,Noisy-le-Grand FC,Noisy-le-Grand
France,Noisy-le-Sec,Noisy-le-Sec
France,Nord,Nord
France,AS Nord Vignoble,Nord Vignoble
France,US Nousseviller,Nousseviller
France,US Noyelles-sous-Lens,Noyelles-sous-Lens
France,FC Nueillaubiers,Nueillaubiers
France,Nimes Olympique,Nîmes
France,Nîmes,Nîmes
France,Nîmes Olympique,Nîmes
France,US Nœux-les-Mines,Nœux-les-Mines
France,OC Cesson,OC Cesson
France,OL Saint-Liguaire Niort,OL Saint-Liguaire Niort
France,OL St Liguaire Niort,OL St Liguaire Niort
France,OS Aire-sur-la-Lys,OS Aire-sur-la-Lys
France,OS Fives,OS Fives
France,US Oberlauterbach,Oberlauterbach
France,FC Obermodern,Obermodern
France,US Oberschaeffolsheim,Oberschaeffolsheim
France,Olympique Adamois,Olympique Adamois
France,Olympique Ales,Olympique Alès
France,Olympique Alès,Olympique Alès
France,Olympique Charleville Prix AM,Olympique Charleville Prix AM
France,Olympique Grande-Synthe,Olympique Grande-Synthe
France,Olympique Lumbrois,Olympique Lumbrois
France,Olympique Marcquois,Olympique Marcquois
France,Olympique Marcquois Football,Olympique Marcquois Football
France,Olympique Noisy-le-Sec,Olympique Noisy-le-Sec
France,Olympique Pavillais,Olympique Pavillais
France,Olympique Saint-Quentin,Olympique Saint-Quentin
France,Olympique Saumur,Olympique Saumur
France,Olympique Saumur FC,Olympique Saumur
France,Olympique St Marcellin,Olympique St Marcellin
France,Olympique Strasbourg,Olympique Strasbourg
France,Olympique Villefontaine,Olympique Villefontaine
France,Olympique d'Alès,Olympique d'Alès
France,Olympique de Valence,Olympique de Valence
France,Onet-le-Château,Onet-le-Château
France,Onet-le-Château Football,Onet-le-Château Football
France,Orléans,Orléans
France,US Orléans,Orléans
France,Orvault,Orvault
France,Orvault SF,Orvault SF
France,FC Ouest Tourangeau,Ouest Tourangeau
France,PD Ergué-Gabéric,PD Ergué-Gabéric
France,PSG,PSG
France,AS Pagny-sur-Moselle,Pagny-sur-Moselle
France,Pagny-sur-Moselle,Pagny-sur-Moselle
France,Paimpol,Paimpol
France,Pamandzi SC,Pamandzi SC
France,AS Panazol,Panazol
France,Panazol,Panazol
France,Paris 13 Atletico,Paris 13 Atletico
France,AC Paris 15,Paris 15
France,Paris FC,Paris FC
France,Paris Saint-Germain,Paris Saint-Germain
France,Paris Saint-Germain FC,Paris Saint-Germain
France,ES Parisienne,Parisienne
France,Pau,Pau
France,Pau FC,Pau
France,ES Paulhan-Pézenas,Paulhan-Pézenas
France,FC Pays Argentonnais,Pays Argentonnais
France,US Pays de Cassel,Pays de Cassel
France,US Pays de Saint-Omer,Pays de Saint-Omer
France,Perpignan,Perpignan
France,US Perros-Louannec,Perros-Louannec
France,Phare du Canal,Phare du Canal
France,Phare du Canal (DH),Phare du Canal
France,US Philbertine Football,Philbertine Football
France,US Philibertine,Philibertine
France,Plancoët-Arguenon FC,Plancoët-Arguenon
France,FC Plessis-Robinson,Plessis-Robinson
France,AS Plomelin,Plomelin
France,Ploufragan FC,Ploufragan
France,Plougastel FC,Plougastel
France,Plouvorn,Plouvorn
France,Plouzané AC,Plouzané AC
France,Plouzané ACF,Plouzané ACF
France,CS Plédran,Plédran
France,Poiré-sur-Vie VF,Poiré-sur-Vie VF
France,AS Poissy,Poissy
France,Poissy,Poissy
France,Poitiers FC,Poitiers
France,US Pont Sainte-Maxence,Pont Sainte-Maxence
France,CA Pontarlier,Pontarlier
France,FC Pontcharra Saint-Loup,Pontcharra Saint-Loup
France,Pontcharra Saint-Loup,Pontcharra Saint-Loup
France,Pontivy,Pontivy
France,FC Porto Portugais Amiens,Porto Portugais Amiens
France,AS Portugais Saint-Francois Thionville,Portugais Saint-Francois Thionville
France,Portugais d'Amiens,Portugais d'Amiens
France,AC Pouzauges-Réaumur,Pouzauges-Réaumur
France,AS Prix-lès-Mézières,Prix-lès-Mézières
France,Prix-lès-Mézières,Prix-lès-Mézières
France,US Provin,Provin
France,Périgny,Périgny
France,FC Quarouble,Quarouble
France,US Quevilly,Quevilly
France,Quevilly Rouen,Quevilly Rouen
France,Quevilly-Rouen,Quevilly-Rouen
France,US Quevilly-Rouen,Quevilly-Rouen
France,FC Quimperlois,Quimperlois
France,RCO Agde,RCO Agde
France,RCS La Chapelle,RCS La Chapelle
France,RS Magny,RS Magny
France,Racing Besançon,Racing Besançon
France,Racing Club de France Football,Racing Club de France Football
France,Racing Colombes 92,Racing Colombes 92
France,FC Raismes,Raismes
France,RC Rannée-La Guerche-Drouges,Rannée-La Guerche-Drouges
France,Raon-l'Étape,Raon-l'Étape
France,US Raon-l'Étape,Raon-l'Étape
France,Red Star,Red Star
France,Red Star FC,Red Star
France,Red Star F.C.,Red Star F.C.
France,Red Star Olympique,Red Star Olympique
France,Red Star Olympique Audonien,Red Star Olympique Audonien
France,Reims,Reims
France,Stade de Reims,Reims
France,Reims Sainte-Anne,Reims Sainte-Anne
France,US Reipertswiller,Reipertswiller
France,Rennes,Rennes
France,Stade Rennais,Rennes
France,Stade Rennais FC 1901,Rennes
France,Rennes Brequigny,Rennes Brequigny
France,US Revel,Revel
France,FC Rhône Vallées,Rhône Vallées
France,AS Ribeauvillé,Ribeauvillé
France,FC Riom,Riom
France,Roannais Foot 42,Roannais Foot 42
France,FC Roche-Saint-Genest,Roche-Saint-Genest
France,Rodez,Rodez
France,Rodez AF,Rodez
France,AS Rosador,Rosador
France,FC Rossfeld,Rossfeld
France,Rostrenen,Rostrenen
France,RC Roubaix,Roubaix
France,FC Rouen,Rouen
France,Rouen,Rouen
France,FC Rouen 1899,Rouen 1899
France,Round of 64,Round of 64
France,FC Rousset-Ste Victoire,Rousset-Ste Victoire
France,US Roye-Noyon,Roye-Noyon
France,Ruffiac Malestroit Foot,Ruffiac Malestroit Foot
France,US Rungis,Rungis
France,Réding,Réding
France,SAG Cestas,SAG Cestas
France,SAS Épinal,SAS Épinal
France,SFC Neuilly-sur-Marne,SFC Neuilly-sur-Marne
France,SO Cholet,SO Cholet
France,SO Châtellerault,SO Châtellerault
France,SO Romorantin,SO Romorantin
France,SP Milizac,SP Milizac
France,SR Colmar,SR Colmar
France,Sr Colmar,SR Colmar
France,SR Kaysersberg,SR Kaysersberg
France,SS Jeanne d'Arc,SS Jeanne d'Arc
France,SSEP Hombourg-Haut,SSEP Hombourg-Haut
France,SU Dives-Cabourg,SU Dives-Cabourg
France,Sablé FC,Sablé
France,Saint-Amand,Saint-Amand
France,Saint-Amand FC,Saint-Amand
France,Saint-Aubin-Guérande Football,Saint-Aubin-Guérande Football
France,Saint-Brice FC,Saint-Brice
France,Saint-Brieuc,Saint-Brieuc
France,Saint-Colomban Sportive Locminé,Saint-Colomban Sportive Locminé
France,FC Saint-Cyr Collonges,Saint-Cyr Collonges
France,Saint-Cyr Collonges,Saint-Cyr Collonges
France,FC Saint-Cyr Collonges au Mont d'Or,Saint-Cyr Collonges au Mont d'Or
France,Saint-Denis,Saint-Denis
France,Saint-Denis FC,Saint-Denis
France,Saint-Denis US,Saint-Denis US
France,Saint-Dié,Saint-Dié
France,FC Saint-Doulchard,Saint-Doulchard
France,Saint-Etienne,Saint-Etienne
France,US Saint-Flour,Saint-Flour
France,US Saint-Galmier-Chambœuf,Saint-Galmier-Chambœuf
France,Saint-Jean Beaulieu,Saint-Jean Beaulieu
France,RC Saint-Josep,Saint-Josep
France,RC Saint-Joseph,Saint-Joseph
France,FC Saint-Julien Petit Quevilly,Saint-Julien Petit Quevilly
France,FC Saint-Louis Neuweg,Saint-Louis Neuweg
France,Saint-Louis Neuweg,Saint-Louis Neuweg
France,AS Saint-Louisienne,Saint-Louisienne
France,Saint-Lô,Saint-Lô
France,FC Saint-Lô Manche,Saint-Lô Manche
France,Saint-Malo,Saint-Malo
France,US Saint-Malo,Saint-Malo
France,Saint-Maur,Saint-Maur
France,US Saint-Maurice Loos-en-Gohelle,Saint-Maurice Loos-en-Gohelle
France,US Saint-Maximin,Saint-Maximin
France,FC Saint-Meziery,Saint-Meziery
France,Saint-Michel FC 91,Saint-Michel FC 91
France,FC Saint-Médard-en-Jalles,Saint-Médard-en-Jalles
France,Saint-Nazaire,Saint-Nazaire
France,Saint-Omer,Saint-Omer
France,US Saint-Omer,Saint-Omer
France,Saint-Ouen l'Aumône,Saint-Ouen l'Aumône
France,Saint-Pauloise FC,Saint-Pauloise
France,Saint-Philbert La Réorthe La Jaudonnière,Saint-Philbert La Réorthe La Jaudonnière
France,Saint-Philbert-de-Grand-Lieu,Saint-Philbert-de-Grand-Lieu
France,Saint-Pierre Milizac,Saint-Pierre Milizac
France,Saint-Pierre de Milizac,Saint-Pierre de Milizac
France,JS Saint-Pierroise,Saint-Pierroise
France,JS Saint-Pierroise (D1R),Saint-Pierroise
France,AS Saint-Priest,Saint-Priest
France,Saint-Pryvé Saint-Hilaire FC,Saint-Pryvé Saint-Hilaire
France,Saint-Renan,Saint-Renan
France,Saint-Saturnin Arche,Saint-Saturnin Arche
France,Saint-Sauveur,Saint-Sauveur
France,ES Saint-Zacharie,Saint-Zacharie
France,AS Saint-Étienne,Saint-Étienne
France,Saint-Étienne,Saint-Étienne
France,Sainte-Geneviève Sports,Sainte-Geneviève Sports
France,Sainte-Marienne (DH),Sainte-Marienne
France,US Sainte-Marienne,Sainte-Marienne
France,US Sainte-Marienne (DH),Sainte-Marienne
France,AS Sainte-Suzanne,Sainte-Suzanne
France,US Salinières Aigues Mortes,Salinières Aigues Mortes
France,RC Salouël,Salouël
France,AS Samaritaine,Samaritaine
France,Sannois Saint-Gratien,Sannois Saint-Gratien
France,Sannois-Saint-Gratien,Sannois-Saint-Gratien
France,Sarre-Union,Sarre-Union
France,US Sarre-Union,Sarre-Union
France,FC Sarrebourg,Sarrebourg
France,Sarreguemines,Sarreguemines
France,Sarreguemines FC,Sarreguemines
France,Sauveteurs Brivois,Sauveteurs Brivois
France,AS Savigneux-Montbrison,Savigneux-Montbrison
France,SC Schiltigheim,Schiltigheim
France,Schiltigheim,Schiltigheim
France,Schirrhein,Schirrhein
France,FC Schweighouse-sur-Moder,Schweighouse-sur-Moder
France,Sedan,Sedan
France,CS Sedan Ardennes,Sedan Ardennes
France,SC Selongey,Selongey
France,Selongey,Selongey
France,Sens,Sens
France,FC Serquigny Nassandres,Serquigny Nassandres
France,AC Seyssinet,Seyssinet
France,FC Seyssins,Seyssins
France,US Sinnamary,Sinnamary
France,JS Sireuil,Sireuil
France,FC Sochaux,Sochaux
France,Sochaux,Sochaux
France,FC Sochaux Montbéliard,Sochaux Montbéliard
France,FC Sochaux-Montbéliard,Sochaux-Montbéliard
France,FC Soleil Bischheim,Soleil Bischheim
France,Solidarité-Scolaire,Solidarité-Scolaire
France,Sporting Toulon Var,Sporting Toulon Var
France,Squadra Valincu Alta-Rocca Rizzanese,Squadra Valincu Alta-Rocca Rizzanese
France,St Amand FC,St Amand
France,St Brice FC,St Brice
France,US St Maximin,St Maximin
France,St Orens FC,St Orens
France,AS St Pantaleon,St Pantaleon
France,US St Sernin-du-Bois,St Sernin-du-Bois
France,AS St-Just St-Rambert,St-Just St-Rambert
France,Stade Beaucairois,Stade Beaucairois
France,Stade Bordelais,Stade Bordelais
France,Stade Briochin,Stade Briochin
France,Stade Béthunois,Stade Béthunois
France,Stade Francais,Stade Francais
