Date,Home,Away,Score,Source,Country,Competition,CompetitionType,Tier,League,Season,Stage,Result,DateApprox,SourcePage,SourceFile
1999-11-23,Lazio,Chelsea,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-11-23,Lazio,Feyenoord,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-11-23,Manchester United,Fiorentina,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-11-23,Manchester United,Valencia,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Barcelona,Hertha BSC,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Bayern Munich,Rosenborg,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Chelsea,Lazio,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Lazio,Marseille,5-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Manchester United,Bordeaux,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Porto,Barcelona,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Real Madrid,Bayern Munich,2-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
1999-12-07,Valencia,Manchester United,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Chelsea,Feyenoord,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Chelsea,Marseille,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Porto,Hertha BSC,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Porto,Sparta Prague,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Real Madrid,Dynamo Kyiv,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Real Madrid,Rosenborg,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Valencia,Bordeaux,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-02-29,Valencia,Fiorentina,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Dynamo Kyiv,Bayern Munich,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Dynamo Kyiv,Real Madrid,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Feyenoord,Chelsea,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Feyenoord,Lazio,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Fiorentina,Manchester United,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Fiorentina,Valencia,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Sparta Prague,Barcelona,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-07,Sparta Prague,Porto,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Bordeaux,Manchester United,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Dynamo Kyiv,Rosenborg,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Feyenoord,Marseille,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Fiorentina,Bordeaux,3-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Hertha BSC,Barcelona,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Marseille,Lazio,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Rosenborg,Bayern Munich,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-14,Sparta Prague,Hertha BSC,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Bordeaux,Fiorentina,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Bordeaux,Valencia,1-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group B,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Hertha BSC,Porto,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Hertha BSC,Sparta Prague,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group A,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Marseille,Chelsea,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,H,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Marseille,Feyenoord,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group D,D,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Rosenborg,Dynamo Kyiv,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-03-21,Rosenborg,Real Madrid,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Second group stage - Group C,A,True,1999–2000_UEFA_Champions_League_second_group_stage,Pasted markdown (2)(1).md
2000-04-04,Chelsea,Barcelona,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,H,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-04,Porto,Bayern Munich,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,D,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-04,Real Madrid,Manchester United,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,D,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-04,Valencia,Lazio,5-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,H,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-18,Barcelona,Chelsea,1-5,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,A,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-18,Bayern Munich,Porto,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,A,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-18,Lazio,Valencia,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,A,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-04-18,Manchester United,Real Madrid,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Quarter-finals,H,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-05-02,Real Madrid,Bayern Munich,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Semi-finals,H,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-05-02,Valencia,Barcelona,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Semi-finals,H,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-05-09,Barcelona,Valencia,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Semi-finals,A,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-05-09,Bayern Munich,Real Madrid,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Semi-finals,A,True,1999–2000_UEFA_Champions_League_knockout_stage,Pasted markdown (2)(1).md
2000-05-24,Real Madrid,Valencia,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,1999-2000,Final,H,False,2000 UEFA Champions League final,Pasted markdown (2)(1).md
2007-07-17,APOEL,BATE Borisov,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Derry City,Pyunik,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Domžale,Tirana,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,F91 Dudelange,Žilina,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,FH,HB,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Khazar Lankaran,Dinamo Zagreb,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Linfield,IF Elfsborg,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Marsaxlokk,Sarajevo,0-6,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Murata,Tampere United,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Olimpi Rustavi,Astana,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Pobeda,Levadia Tallinn,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Sheriff Tiraspol,Rànger's,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,The New Saints,Ventspils,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-17,Zeta,Kaunas,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Astana,Olimpi Rustavi,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,BATE Borisov,APOEL,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Dinamo Zagreb,Khazar Lankaran,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,HB,FH,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,IF Elfsborg,Linfield,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Kaunas,Zeta,2-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Levadia Tallinn,Pobeda,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Pyunik,Derry City,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Rànger's,Sheriff Tiraspol,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Sarajevo,Marsaxlokk,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Tampere United,Murata,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Tirana,Domžale,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Ventspils,The New Saints,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-24,Žilina,F91 Dudelange,4-5,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,First qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Astana,Rosenborg,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Beşiktaş,Sheriff Tiraspol,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Copenhagen,Beitar Jerusalem,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Debrecen,IF Elfsborg,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Domžale,Dinamo Zagreb,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,FH,BATE Borisov,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Genk,Sarajevo,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Pyunik,Shakhtar Donetsk,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Rangers,Zeta,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Red Star Belgrade,Levadia Tallinn,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Tampere United,Levski Sofia,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Ventspils,Red Bull Salzburg,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Zagłębie Lubin,Steaua București,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-07-31,Žilina,Slavia Prague,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,BATE Borisov,FH,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Beitar Jerusalem,Copenhagen,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Dinamo Zagreb,Domžale,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,IF Elfsborg,Debrecen,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Levadia Tallinn,Red Star Belgrade,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Levski Sofia,Tampere United,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Red Bull Salzburg,Ventspils,0-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Rosenborg,Astana,1-7,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Sarajevo,Genk,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
