EntryCountry,EntryTier,Team,EntryDate,EntryYear,InitialRating,EntryPeriod,R100,R20,R50,Change20,Change50,Change100,EntrySeasonStart,CoverageStartSeason,CoverageEntry
Germany,2,Union Berlin,2012-08-06,2012,2491,2010-2019,2570.35187490947,2552.20365946442,2589.69996889236,61.2036594644201,98.6999688923602,79.3518749094701,2012,2012,TRUE
Germany,2,Wehen Wiesbaden,2019-08-04,2019,2491,2010-2019,,2507.14977360795,2529.48911777482,16.14977360795,38.48911777482,,2019,2012,FALSE
Germany,2,Würzburger Kickers,2016-08-07,2016,2491,2010-2019,,2539.94537923659,2452.30436366169,48.9453792365898,-38.6956363383101,,2016,2012,FALSE
Greece,1,AEK Athens,1987-09-06,1987,2450,Before 1990,2593.44058729165,2503.47840052899,2551.97280449829,53.4784005289898,101.97280449829,143.44058729165,1987,1987,TRUE
Greece,1,Ael Kalloni,2013-08-19,2013,2450,2010-2019,,2459.85674826609,2481.6949867169,9.85674826609011,31.6949867169001,,2013,1987,FALSE
Greece,1,Aep Iraklis FC,1987-09-06,1987,2450,Before 1990,2498.82889158228,2466.08474677562,2513.67263956163,16.0847467756198,63.6726395616302,48.82889158228,1987,1987,TRUE
Greece,1,Ags Kastoria,1996-09-06,1996,2450,1990-1999,,2355.35225110156,,-94.6477488984401,,,1996,1987,FALSE
Greece,1,Akratitos Liosion,2001-09-23,2001,2450,2000-2009,2410.17965164477,2409.91989221548,2422.82536916426,-40.0801077845199,-27.1746308357401,-39.8203483552302,2001,1987,FALSE
Greece,1,Ao Aigaleo,2001-09-23,2001,2450,2000-2009,2552.08851778212,2461.51573369439,2474.00574912358,11.5157336943898,24.0057491235798,102.08851778212,2001,1987,FALSE
Greece,1,Ao Kavala,1994-09-24,1994,2450,1990-1999,2429.52326653869,2351.26588165005,2415.3067794559,-98.7341183499502,-34.6932205440999,-20.4767334613098,1994,1987,FALSE
Greece,1,Ao Kerkyra,2004-09-19,2004,2450,2000-2009,2436.99494749839,2434.61587891798,2431.06154210667,-15.3841210820201,-18.93845789333,-13.00505250161,2004,1987,FALSE
Greece,1,Ao Proodeftiki,1997-08-31,1997,2450,1990-1999,2427.2716675571,2422.70858323915,2414.96123710895,-27.2914167608501,-35.0387628910498,-22.7283324429,1997,1987,FALSE
Greece,1,Apollon Athens,1994-09-24,1994,2450,1990-1999,2475.12483440109,2457.75380952124,2509.60065290131,7.75380952123987,59.6006529013098,25.1248344010901,1994,1987,FALSE
Greece,1,Apollon Kalamarias,1987-09-06,1987,2450,Before 1990,2345.12244865779,2418.2236862802,2362.18821825928,-31.7763137197999,-87.8117817407201,-104.87755134221,1987,1987,TRUE
Greece,1,Apollon Larisas,1988-09-11,1988,2450,Before 1990,2446.84195958078,2477.92560266191,2475.01482541789,27.92560266191,25.0148254178898,-3.15804041922002,1988,1987,FALSE
Greece,1,Apollon Smyrnis,1988-09-11,1988,2450,Before 1990,2417.82977930396,2397.23032867115,2396.8441154155,-52.7696713288501,-53.1558845845002,-32.1702206960399,1988,1987,FALSE
Greece,1,Aris,1987-09-06,1987,2450,Before 1990,2466.39170249766,2437.66716235246,2454.06322165755,-12.3328376475401,4.06322165755,16.3917024976599,1987,1987,TRUE
Greece,1,Aris Thessaloniki,2018-08-27,2018,2450,2010-2019,2610.98864893147,2501.48159262525,2568.63276903452,51.48159262525,118.63276903452,160.98864893147,2018,1987,FALSE
Greece,1,Ask Olympiakos,1988-09-11,1988,2450,Before 1990,2516.63841662514,2422.09181600865,2395.83417374999,-27.9081839913501,-54.16582625001,66.6384166251401,1988,1987,FALSE
Greece,1,Asteras Tripolis,2007-09-02,2007,2450,2000-2009,2504.92902604027,2524.59551478779,2510.70997343947,74.5955147877899,60.7099734394701,54.92902604027,2007,1987,FALSE
Greece,1,Athens Kallithea,2002-08-25,2002,2450,2000-2009,2460.71167036093,2436.67353940705,2409.13463353883,-13.3264605929498,-40.8653664611702,10.7116703609299,2002,1987,FALSE
Greece,1,Athinaikos,1990-09-16,1990,2450,1990-1999,2450.7127959997,2498.16649034815,2427.82459221084,48.1664903481501,-22.1754077891601,0.71279599970012,1990,1987,FALSE
Greece,1,Atromitos,2005-08-29,2005,2450,2000-2009,2465.01405427672,2481.18609884177,2525.25479397234,31.1860988417702,75.2547939723399,15.0140542767199,2005,1987,FALSE
Greece,1,Diagoras GS Rodos,1987-09-06,1987,2450,Before 1990,,2420.69527362508,2389.29413196073,-29.3047263749199,-60.7058680392702,,1987,1987,TRUE
Greece,1,Doxa Dramas FC,1988-09-11,1988,2450,Before 1990,2481.70359826079,2432.98012139101,2435.76127196635,-17.01987860899,-14.2387280336502,31.7035982607899,1988,1987,FALSE
Greece,1,Edessaikos,1992-09-06,1992,2450,1990-1999,2446.10571245201,2433.8837429745,2419.78716570003,-16.1162570255001,-30.2128342999699,-3.89428754799019,1992,1987,FALSE
Greece,1,Ergotelis,2004-09-18,2004,2450,2000-2009,2505.71694364996,2453.02513871516,2435.69479956121,3.02513871516021,-14.3052004387901,55.7169436499598,2004,1987,FALSE
Greece,1,Ethnikos Asteras,1998-08-23,1998,2450,1990-1999,2463.5645301491,2440.71323081289,2439.59620040998,-9.28676918711017,-10.4037995900198,13.5645301490999,1998,1987,FALSE
Greece,1,Halkidona FC,2003-08-24,2003,2450,2000-2009,,2509.40038668082,2524.25935441051,59.4003866808198,74.2593544105098,,2003,1987,FALSE
Greece,1,Ionikos Nikea,1989-09-17,1989,2450,Before 1990,2388.03612611598,2385.53317180933,2410.64867110917,-64.4668281906702,-39.3513288908298,-61.9638738840199,1989,1987,FALSE
Greece,1,Kalamata,1995-08-26,1995,2450,1990-1999,2420.17051158701,2449.80696270814,2473.03841898584,-0.193037291860037,23.0384189858401,-29.82948841299,1995,1987,FALSE
Greece,1,Kallithea,2024-08-18,2024,2450,2020-present,,2440.50583138177,,-9.49416861823011,,,2024,1987,FALSE
Greece,1,Kifisia,2023-08-20,2023,2450,2020-present,,2409.1664545212,,-40.8335454787998,,,2023,1987,FALSE
Greece,1,Lamia,2017-08-19,2017,2450,2010-2019,2459.70792750753,2468.58284378859,2466.95713245906,18.5828437885898,16.9571324590602,9.7079275075298,2017,1987,FALSE
Greece,1,Larissa,1987-09-06,1987,2450,Before 1990,2454.90379508399,2512.31217292265,2520.55775392536,62.31217292265,70.55775392536,4.90379508399019,1987,1987,TRUE
Greece,1,Levadiakos,1987-09-06,1987,2450,Before 1990,2406.63392950923,2394.17390340008,2405.531654081,-55.8260965999202,-44.4683459190001,-43.3660704907702,1987,1987,TRUE
Greece,1,Niki Volou FC,2014-08-23,2014,2450,2010-2019,,2367.13911934578,,-82.8608806542202,,,2014,1987,FALSE
Greece,1,OFI,1987-09-06,1987,2450,Before 1990,2515.73686815951,2511.19618415535,2500.45960534844,61.1961841553498,50.4596053484402,65.7368681595099,1987,1987,TRUE
Greece,1,OFI Crete,2018-08-26,2018,2450,2010-2019,2463.35378635322,2448.63259413745,2489.13657302884,-1.36740586255019,39.1365730288399,13.3537863532201,2018,1987,FALSE
Greece,1,Olympiacos,1987-09-06,1987,2450,Before 1990,2555.34360408603,2431.33094634278,2533.3217727717,-18.66905365722,83.3217727717001,105.34360408603,1987,1987,TRUE
Greece,1,PAOK,1987-09-06,1987,2450,Before 1990,2550.06558338883,2505.46293793921,2524.575137883,55.46293793921,74.575137883,100.06558338883,1987,1987,TRUE
Greece,1,PAS Giannina,1990-09-16,1990,2450,1990-1999,2457.1445002478,2432.09278274576,2378.80282106134,-17.9072172542401,-71.1971789386598,7.1445002477999,1990,1987,FALSE
Greece,1,PAS Korinthos,1991-09-01,1991,2450,1990-1999,,2451.20455464804,2407.37608307089,1.2045546480399,-42.6239169291098,,1991,1987,FALSE
Greece,1,Pae Ethnikos Pireaus,1987-09-06,1987,2450,Before 1990,2361.37880777193,2486.20356689127,2390.90543324729,36.2035668912699,-59.0945667527099,-88.62119222807,1987,1987,TRUE
Greece,1,Panachaiki Ge,1987-09-06,1987,2450,Before 1990,2417.58568837806,2429.42632071113,2384.65172306999,-20.5736792888702,-65.3482769300099,-32.4143116219402,1987,1987,TRUE
Greece,1,Panaitolikos,2011-09-10,2011,2450,2010-2019,2521.24369319455,2420.95892588715,2472.30384227675,-29.0410741128499,22.3038422767499,71.2436931945499,2011,1987,FALSE
Greece,1,Panathinaikos,1987-09-06,1987,2450,Before 1990,2617.38004228276,2472.61837910013,2505.39450962795,22.6183791001299,55.3945096279499,167.38004228276,1987,1987,TRUE
Greece,1,Paneleysiniakos Ao Eleysinas,1998-08-23,1998,2450,1990-1999,,2431.95238286015,,-18.04761713985,,,1998,1987,FALSE
Greece,1,Panetolikos,2018-08-25,2018,2450,2010-2019,2422.8921765389,2484.92678449768,2427.39644067792,34.9267844976798,-22.6035593220799,-27.1078234611,2018,1987,FALSE
Greece,1,Paniliakos FC,1995-08-27,1995,2450,1990-1999,2436.86223995038,2455.83000293009,2471.29634438632,5.8300029300899,21.29634438632,-13.1377600496198,1995,1987,FALSE
Greece,1,Panionios,1987-09-06,1987,2450,Before 1990,2416.51137154292,2423.262615355,2429.628675065,-26.737384645,-20.3713249349999,-33.4886284570798,1987,1987,TRUE
Greece,1,Panserraikos,1987-09-06,1987,2450,Before 1990,2415.0463401934,2388.57400310062,2381.12087650356,-61.4259968993802,-68.8791234964401,-34.9536598066002,1987,1987,TRUE
Greece,1,Panthrakikos,2008-08-30,2008,2450,2000-2009,2466.68678184137,2479.3127153756,2381.91074510667,29.3127153756,-68.0892548933298,16.6867818413698,2008,1987,FALSE
Greece,1,Platanias,2012-08-25,2012,2450,2010-2019,2480.84502095574,2431.19560881548,2449.28184796679,-18.8043911845198,-0.718152033210117,30.84502095574,2012,1987,FALSE
Greece,1,SFK Pierikos Katerini,1991-09-01,1991,2450,1990-1999,,2458.61708570939,2390.18664196908,8.61708570938981,-59.81335803092,,1991,1987,FALSE
Greece,1,Skoda Xanthi,1989-09-17,1989,2450,Before 1990,2429.47818139625,2380.06866377837,2428.87425124067,-69.9313362216299,-21.1257487593298,-20.52181860375,1989,1987,FALSE
Greece,1,Thrasyvoulos Fylis,2008-08-31,2008,2450,2000-2009,,2410.99845087327,,-39.00154912673,,,2008,1987,FALSE
Greece,1,Trikala,1999-09-20,1999,2450,1990-1999,,2401.31406709585,,-48.6859329041499,,,1999,1987,FALSE
Greece,1,Veria FC,1987-09-06,1987,2450,Before 1990,2442.31929659296,2399.28970051945,2442.83261662878,-50.71029948055,-7.16738337121979,-7.6807034070398,1987,1987,TRUE
Greece,1,Volos,2019-08-25,2019,2450,2010-2019,2459.55543755938,2466.65581470875,2463.00541792696,16.6558147087499,13.00541792696,9.55543755938015,2019,1987,FALSE
Greece,1,Xanthi,2018-08-26,2018,2450,2010-2019,,2483.223198605,2473.01936968128,33.2231986050001,23.0193696812798,,2018,1987,FALSE
Italy,1,AC Milan,1929-10-06,1929,2675,Before 1990,2709.08743251202,2678.53556606818,2649.11421381569,3.53556606817983,-25.8857861843098,34.0874325120199,1929,1929,TRUE
Italy,1,Ac Liguria,1937-09-12,1937,2675,Before 1990,2697.73356782314,2649.54761413094,2750.07228237685,-25.45238586906,75.0722823768501,22.7335678231402,1937,1929,FALSE
Italy,1,Alessandria,1929-10-06,1929,2675,Before 1990,2712.15421690156,2724.92108458062,2654.92396824493,49.9210845806201,-20.0760317550698,37.1542169015602,1929,1929,TRUE
Italy,1,Ancona Calcio,1992-09-06,1992,2675,1990-1999,,2651.18588722556,2569.79132391567,-23.8141127744402,-105.20867608433,,1992,1929,FALSE
Italy,1,Ascoli,1974-09-30,1974,2675,Before 1990,2689.89725659527,2673.4699338754,2669.18069677115,-1.53006612460013,-5.81930322885,14.8972565952699,1974,1929,FALSE
Italy,1,Atalanta,1937-09-12,1937,2675,Before 1990,2667.94921242461,2610.97190911425,2657.17175357236,-64.0280908857499,-17.8282464276399,-7.05078757539013,1937,1929,FALSE
Italy,1,Avellino,1978-10-01,1978,2675,Before 1990,2732.54178197715,2696.39616353711,2736.4568411015,21.3961635371102,61.4568411014998,57.5417819771501,1978,1929,FALSE
Italy,1,Bari,1931-09-20,1931,2675,Before 1990,2636.33655586255,2631.12573186702,2602.93899416876,-43.87426813298,-72.06100583124,-38.6634441374499,1931,1929,FALSE
Italy,1,Bologna,1929-10-06,1929,2675,Before 1990,2806.05251561473,2703.31509557959,2732.63213876037,28.31509557959,57.6321387603698,131.05251561473,1929,1929,TRUE
Italy,1,Brescia,1929-10-06,1929,2675,Before 1990,2636.32665604251,2682.96596288129,2671.97089727249,7.96596288129013,-3.02910272750978,-38.67334395749,1929,1929,TRUE
Italy,1,Cagliari,1964-09-13,1964,2675,Before 1990,2744.45194465742,2649.71230817172,2752.13259014558,-25.28769182828,77.1325901455798,69.45194465742,1964,1929,FALSE
Italy,1,Casale,1930-09-28,1930,2675,Before 1990,2592.4558794938,2601.53809247344,2631.32888082453,-73.46190752656,-43.6711191754698,-82.5441205062002,1930,1929,FALSE
Italy,1,Catania,1954-09-19,1954,2675,Before 1990,2688.47735136582,2679.50939210394,2744.3223330718,4.50939210394017,69.3223330718001,13.4773513658201,1954,1929,FALSE
Italy,1,Catanzaro,1971-10-03,1971,2675,Before 1990,2689.34118977095,2676.48426680013,2646.80008113093,1.48426680013017,-28.1999188690702,14.3411897709502,1971,1929,FALSE
Italy,1,Cesena,1973-10-07,1973,2675,Before 1990,2682.34341918436,2688.23168889194,2703.64138153953,13.2316888919399,28.6413815395299,7.34341918435985,1973,1929,FALSE
Italy,1,Chievo Verona,2001-08-26,2001,2675,2000-2009,2758.5778457933,2748.87759106398,2808.89268067386,73.8775910639802,133.89268067386,83.5778457933002,2001,1929,FALSE
Italy,1,Como,1949-09-11,1949,2675,Before 1990,2655.65582757719,2675.92383455568,2739.40661050166,0.92383455568006,64.40661050166,-19.3441724228101,1949,1929,FALSE
Italy,1,Cremonese,1929-10-06,1929,2675,Before 1990,2608.57846442366,2590.34240317417,2552.60477005895,-84.6575968258298,-122.39522994105,-66.4215355763399,1929,1929,TRUE
Italy,1,Empoli,1986-09-14,1986,2675,Before 1990,2681.69242667361,2694.67116085526,2686.94818983286,19.67116085526,11.94818983286,6.69242667361004,1986,1929,FALSE
Italy,1,FC Treviso,2005-08-28,2005,2675,2000-2009,,2631.29325135209,,-43.70674864791,,,2005,1929,FALSE
Italy,1,Fiorentina,1931-09-20,1931,2675,Before 1990,2730.39350074914,2720.43689875861,2712.10021925016,45.4368987586099,37.1002192501601,55.39350074914,1931,1929,FALSE
Italy,1,Foggia,1964-09-13,1964,2675,Before 1990,2663.09242576852,2707.49399863378,2689.52202193083,32.4939986337799,14.5220219308299,-11.9075742314799,1964,1929,FALSE
Italy,1,Genoa,1929-10-06,1929,2675,Before 1990,2707.31781395652,2724.19288953643,2763.5126877568,49.1928895364299,88.5126877568,32.3178139565198,1929,1929,TRUE
Italy,1,Hellas Verona,1957-09-08,1957,2675,Before 1990,2683.4705851713,2707.13425782948,2679.28875660115,32.1342578294798,4.28875660115,8.47058517130017,1957,1929,FALSE
Italy,1,Inter Milan,1929-10-06,1929,2675,Before 1990,2742.94400739014,2758.21119456128,2717.73422043437,83.2111945612801,42.7342204343699,67.9440073901401,1929,1929,TRUE
Italy,1,Juventus,1929-10-06,1929,2675,Before 1990,2886.13339250096,2740.41736497477,2809.05433349534,65.41736497477,134.05433349534,211.13339250096,1929,1929,TRUE
Italy,1,Lazio,1929-10-06,1929,2675,Before 1990,2625.86391097115,2640.63754194748,2681.03020281145,-34.3624580525202,6.03020281145018,-49.1360890288502,1929,1929,TRUE
Italy,1,Lecce,1985-09-08,1985,2675,Before 1990,2673.17037021502,2637.42329682012,2641.19292288034,-37.57670317988,-33.8070771196599,-1.82962978498017,1985,1929,FALSE
Italy,1,Lecco,1960-09-25,1960,2675,Before 1990,2589.93969803212,2663.6648533106,2657.42105103287,-11.3351466894001,-17.5789489671301,-85.0603019678802,1960,1929,FALSE
Italy,1,Legnano,1930-09-28,1930,2675,Before 1990,2564.72846376364,2606.40216012471,2550.08868206056,-68.59783987529,-124.91131793944,-110.27153623636,1930,1929,FALSE
Italy,1,Livorno,1929-10-06,1929,2675,Before 1990,2663.27451720711,2638.48760908681,2589.51793071123,-36.5123909131898,-85.4820692887702,-11.72548279289,1929,1929,TRUE
Italy,1,Lucchese,1936-09-13,1936,2675,Before 1990,2652.54907575869,2696.74382239931,2656.26002525784,21.7438223993099,-18.73997474216,-22.4509242413101,1936,1929,FALSE
Italy,1,Mantova,1961-08-27,1961,2675,Before 1990,2672.71112744463,2695.62543515457,2680.35262917169,20.6254351545699,5.35262917168984,-2.28887255536984,1961,1929,FALSE
Italy,1,Messina,1963-09-15,1963,2675,Before 1990,2695.12177104553,2635.89434034127,2666.28394717128,-39.10565965873,-8.71605282871997,20.1217710455298,1963,1929,FALSE
Italy,1,Modena,1929-10-06,1929,2675,Before 1990,2599.30419585523,2619.75293311454,2684.65123620337,-55.2470668854599,9.65123620336999,-75.6958041447701,1929,1929,TRUE
Italy,1,Napoli,1929-10-06,1929,2675,Before 1990,2707.4594540766,2675.74663223099,2751.88473823087,0.746632230990144,76.88473823087,32.4594540766002,1929,1929,TRUE
Italy,1,Novara,1936-09-13,1936,2675,Before 1990,2681.47314695822,2623.60556537806,2656.16344463996,-51.39443462194,-18.8365553600402,6.47314695821979,1936,1929,FALSE
Italy,1,Padova,1929-10-06,1929,2675,Before 1990,2629.3613324407,2643.69842530335,2673.53695470436,-31.3015746966498,-1.46304529563986,-45.6386675592999,1929,1929,TRUE
Italy,1,Palermo,1932-09-18,1932,2675,Before 1990,2653.47087421919,2652.65255839233,2662.32317058079,-22.3474416076701,-12.6768294192102,-21.5291257808099,1932,1929,FALSE
Italy,1,Parma,1990-09-09,1990,2675,1990-1999,2823.74500210574,2728.6590030924,2745.93113484902,53.6590030923999,70.9311348490201,148.74500210574,1990,1929,FALSE
Italy,1,Perugia,1975-10-05,1975,2675,Before 1990,2796.84550893712,2718.83137268592,2751.24550854715,43.8313726859201,76.2455085471502,121.84550893712,1975,1929,FALSE
Italy,1,Pescara Calcio,1977-09-11,1977,2675,Before 1990,2646.51572522536,2653.76099633454,2600.32600395676,-21.2390036654601,-74.6739960432401,-28.4842747746402,1977,1929,FALSE
Italy,1,Piacenza Calcio,1993-08-29,1993,2675,1990-1999,2718.41792169299,2693.23313277736,2692.10065019983,18.23313277736,17.1006501998299,43.4179216929901,1993,1929,FALSE
Italy,1,Pisa,1968-09-29,1968,2675,Before 1990,2672.54885091012,2660.67726694555,2660.52273701635,-14.3227330544501,-14.4772629836498,-2.45114908987989,1968,1929,FALSE
Italy,1,Pistoiese,1980-09-14,1980,2675,Before 1990,,2662.26348262477,,-12.7365173752301,,,1980,1929,FALSE
Italy,1,Pro Patria,1929-10-06,1929,2675,Before 1990,2635.18329054687,2655.1880450759,2620.40333297827,-19.8119549241001,-54.5966670217299,-39.81670945313,1929,1929,TRUE
Italy,1,Pro Vercelli,1929-10-06,1929,2675,Before 1990,2644.92660432557,2671.79987464436,2663.50878559317,-3.20012535564001,-11.4912144068298,-30.0733956744298,1929,1929,TRUE
Italy,1,Reggiana,1993-08-29,1993,2675,1990-1999,2600.98759966086,2687.91894319815,2686.79165358341,12.9189431981499,11.7916535834102,-74.0124003391402,1993,1929,FALSE
Italy,1,Reggina,1999-08-29,1999,2675,1990-1999,2693.35940343227,2682.70486236087,2671.23778890378,7.70486236086981,-3.7622110962202,18.35940343227,1999,1929,FALSE
Italy,1,Roma,1929-10-06,1929,2675,Before 1990,2760.15440250315,2654.42432123968,2746.31415453964,-20.57567876032,71.3141545396402,85.1544025031499,1929,1929,TRUE
Italy,1,SPAL,1951-09-09,1951,2675,Before 1990,2674.77930372838,2718.26701289687,2660.33899682506,43.2670128968698,-14.6610031749401,-0.22069627162,1951,1929,FALSE
Italy,1,Salernitana,1947-09-21,1947,2675,Before 1990,2596.21284151057,2641.25315123377,2656.09512672199,-33.74684876623,-18.9048732780102,-78.7871584894301,1947,1929,FALSE
Italy,1,Sampdoria,1946-09-22,1946,2675,Before 1990,2728.73618570206,2689.99568657591,2635.98100086912,14.99568657591,-39.0189991308798,53.7361857020601,1946,1929,FALSE
Italy,1,Sampierdarenese,1935-09-22,1935,2675,Before 1990,,2649.5101209731,2638.174448445,-25.4898790268999,-36.825551555,,1935,1929,FALSE
Italy,1,Sassuolo,2013-08-25,2013,2675,2010-2019,2750.34655348366,2652.85369766623,2696.96008480279,-22.1463023337701,21.9600848027899,75.3465534836601,2013,1929,FALSE
Italy,1,Siena,2003-08-31,2003,2675,2000-2009,2703.66483423337,2676.13614851214,2659.97130495014,1.13614851214015,-15.0286950498598,28.6648342333701,2003,1929,FALSE
Italy,1,Ternana,1972-09-24,1972,2675,Before 1990,2571.34267350492,2654.80810488961,2643.32784104794,-20.1918951103899,-31.6721589520598,-103.65732649508,1972,1929,FALSE
Italy,1,Torino,1929-10-06,1929,2675,Before 1990,2714.56080918147,2715.41382538679,2698.10607697892,40.41382538679,23.1060769789201,39.5608091814702,1929,1929,TRUE
Italy,1,Udinese,1950-09-10,1950,2675,Before 1990,2687.49329850974,2677.49541727785,2676.41012245409,2.49541727784981,1.41012245409001,12.4932985097398,1950,1929,FALSE
Italy,1,Unione Triestina,1929-10-06,1929,2675,Before 1990,2606.1739085606,2631.94923061379,2639.39194254955,-43.0507693862101,-35.6080574504499,-68.8260914394,1929,1929,TRUE
Italy,1,Varese,1964-09-13,1964,2675,Before 1990,2673.65461396674,2687.94739173665,2613.97530307811,12.9473917366499,-61.0246969218902,-1.34538603326018,1964,1929,FALSE
Italy,1,Venezia,1939-09-17,1939,2675,Before 1990,2713.9340969261,2679.15563215936,2682.20336825524,4.15563215935981,7.20336825524009,38.9340969261002,1939,1929,FALSE
Italy,1,Vicenza,1942-10-04,1942,2675,Before 1990,2649.23217560219,2628.87045179441,2659.37323922432,-46.1295482055898,-15.6267607756799,-25.7678243978098,1942,1929,FALSE
Italy,2,Benevento,2016-08-27,2016,2479,2010-2019,2615.60335657812,2569.20470376312,2601.1626753428,90.2047037631201,122.1626753428,136.60335657812,2016,2013,FALSE
Italy,2,Carpi,2013-08-24,2013,2479,2010-2019,2653.62642152398,2538.25889913102,2568.20726325566,59.2588991310199,89.2072632556601,174.62642152398,2013,2013,TRUE
Italy,2,Carrarese,2024-08-18,2024,2479,2020-present,,2540.36368139167,2551.79311719462,61.3636813916701,72.7931171946202,,2024,2013,FALSE
Italy,2,Cittadella,2013-08-24,2013,2479,2010-2019,2568.0620438402,2501.85723885161,2515.51808394925,22.85723885161,36.51808394925,89.0620438402002,2013,2013,TRUE
Italy,2,Cosenza,2018-08-26,2018,2479,2010-2019,2551.47898994811,2515.50633445218,2549.17401513658,36.50633445218,70.1740151365798,72.4789899481102,2018,2013,FALSE
Italy,2,Crotone,2013-08-24,2013,2479,2010-2019,2640.13596679783,2544.65315986599,2554.51354325051,65.6531598659899,75.5135432505099,161.13596679783,2013,2013,TRUE
Italy,2,Feralpisalò,2023-08-20,2023,2479,2020-present,,2465.86425020259,,-13.13574979741,,,2023,2013,FALSE
Italy,2,Frosinone,2014-08-30,2014,2479,2010-2019,2670.48986723299,2544.48023410043,2625.58273398142,65.4802341004302,146.58273398142,191.48986723299,2014,2013,FALSE
Italy,2,Juve Stabia,2013-08-24,2013,2479,2010-2019,2534.89096818801,2431.35634927704,2423.20388114499,-47.64365072296,-55.7961188550098,55.89096818801,2013,2013,TRUE
Italy,2,Latina,2013-08-24,2013,2479,2010-2019,2581.70319712905,2530.92194077715,2581.90479346938,51.9219407771502,102.90479346938,102.70319712905,2013,2013,TRUE
Italy,2,Monza,2020-09-25,2020,2479,2020-present,2727.95860574638,2569.69382842303,2596.57092279791,90.69382842303,117.57092279791,248.95860574638,2020,2013,FALSE
Italy,2,Pescara,2013-08-24,2013,2479,2010-2019,2636.00143571231,2560.97016783304,2518.33799227919,81.9701678330398,39.3379922791901,157.00143571231,2013,2013,TRUE
Italy,2,Pordenone,2019-08-09,2019,2479,2010-2019,2478.94558766633,2560.53904218966,2584.14932851648,81.53904218966,105.14932851648,-0.0544123336699158,2019,2013,FALSE
Italy,2,Spezia,2013-08-24,2013,2479,2010-2019,2609.37490062583,2550.55640693237,2582.90898501151,71.55640693237,103.90898501151,130.37490062583,2013,2013,TRUE
Italy,2,Südtirol,2022-08-14,2022,2479,2020-present,2537.34553880216,2554.36231894729,2615.93296556486,75.3623189472901,136.93296556486,58.3455388021598,2022,2013,FALSE
Italy,2,Trapani,2013-08-24,2013,2479,2010-2019,2593.49318733043,2544.35768011112,2549.29366503064,65.3576801111199,70.2936650306401,114.49318733043,2013,2013,TRUE
Italy,2,Virtus Entella,2014-08-30,2014,2479,2010-2019,2628.81968679285,2518.40725476,2517.3045559298,39.4072547599999,38.3045559297998,149.81968679285,2014,2013,FALSE
Italy,2,Virtus Lanciano,2013-08-24,2013,2479,2010-2019,2528.40959758612,2530.1961918705,2581.85912477901,51.1961918705001,102.85912477901,49.4095975861201,2013,2013,TRUE
Netherlands,1,ADO Den Haag,1957-08-25,1957,2575,Before 1990,2555.90790851969,2606.8557013785,2544.70725911773,31.8557013784998,-30.2927408822702,-19.09209148031,1957,1957,TRUE
Netherlands,1,AZ,1968-08-18,1968,2575,Before 1990,2479.97466456623,2524.15656462342,2536.61234982327,-50.8434353765802,-38.38765017673,-95.0253354337701,1968,1957,FALSE
Netherlands,1,Afc Dws,1957-08-25,1957,2575,Before 1990,2558.97459535289,2540.87240903899,2582.86022236582,-34.1275909610099,7.86022236581994,-16.02540464711,1957,1957,TRUE
Netherlands,1,Ajax,1957-08-25,1957,2575,Before 1990,2701.65454748616,2613.85917270097,2616.82307085454,38.8591727009698,41.8230708545402,126.65454748616,1957,1957,TRUE
Netherlands,1,Alkmaar 54,1960-08-21,1960,2575,Before 1990,,2539.03031654753,,-35.9696834524698,,,1960,1957,FALSE
Netherlands,1,Almere City,2023-08-13,2023,2575,2020-present,,2592.99751600122,2513.94462937285,17.99751600122,-61.0553706271498,,2023,1957,FALSE
Netherlands,1,Blauw Wit,1957-08-25,1957,2575,Before 1990,2539.2729587535,2512.98788781827,2567.87558472259,-62.0121121817301,-7.12441527741021,-35.7270412465,1957,1957,TRUE
Netherlands,1,Bvv,1957-08-25,1957,2575,Before 1990,,2508.11588127824,,-66.8841187217599,,,1957,1957,TRUE
Netherlands,1,Bvv Den Bosch,1988-08-21,1988,2575,Before 1990,,2602.47737509639,2596.12700345255,27.47737509639,21.1270034525501,,1988,1957,FALSE
Netherlands,1,Cambuur,1992-08-15,1992,2575,1990-1999,2553.18764262362,2565.21800435686,2491.10269425971,-9.78199564313991,-83.89730574029,-21.8123573763801,1992,1957,FALSE
Netherlands,1,De Graafschap,1973-08-12,1973,2575,Before 1990,2477.22039642638,2553.25224043559,2572.67764946921,-21.74775956441,-2.32235053079012,-97.7796035736201,1973,1957,FALSE
Netherlands,1,De Volewijckers,1961-08-20,1961,2575,Before 1990,,2554.96765239609,2497.91199331312,-20.0323476039098,-77.0880066868799,,1961,1957,FALSE
Netherlands,1,Dos Utrecht,1957-08-25,1957,2575,Before 1990,2665.33290818468,2611.0171038991,2703.57883243478,36.0171038991002,128.57883243478,90.33290818468,1957,1957,TRUE
Netherlands,1,Emmen,2018-08-12,2018,2575,2010-2019,2573.66486644978,2583.02755996211,2572.98029888485,8.02755996210999,-2.01970111514993,-1.33513355021978,2018,1957,FALSE
Netherlands,1,Excelsior,1970-08-23,1970,2575,Before 1990,2463.26152962286,2523.74748799676,2513.59125380468,-51.2525120032401,-61.40874619532,-111.73847037714,1970,1957,FALSE
